Frequency(Hz),Transmission Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
54213949,-27.21,118.06,0.0,0.00,0.0,0.0,0.0
54277526,-27.21,116.83,0.0,0.00,0.0,0.0,0.0
54341103,-26.86,116.30,0.0,0.00,0.0,0.0,0.0
54404680,-27.74,119.65,0.0,0.00,0.0,0.0,0.0
54468257,-27.68,119.12,0.0,0.00,0.0,0.0,0.0
54531834,-27.33,117.71,0.0,0.00,0.0,0.0,0.0
54595411,-27.62,117.01,0.0,0.00,0.0,0.0,0.0
54658988,-27.51,117.54,0.0,0.00,0.0,0.0,0.0
54722565,-28.09,119.65,0.0,0.00,0.0,0.0,0.0
54786142,-27.51,116.83,0.0,0.00,0.0,0.0,0.0
54849719,-27.45,116.30,0.0,0.00,0.0,0.0,0.0
54913296,-27.21,114.90,0.0,0.00,0.0,0.0,0.0
54976873,-27.21,116.13,0.0,0.00,0.0,0.0,0.0
55040450,-27.57,118.94,0.0,0.00,0.0,0.0,0.0
55104027,-27.39,115.43,0.0,0.00,0.0,0.0,0.0
55167604,-27.45,115.43,0.0,0.00,0.0,0.0,0.0
55231181,-27.39,114.19,0.0,0.00,0.0,0.0,0.0
55294758,-27.21,114.19,0.0,0.00,0.0,0.0,0.0
55358335,-27.80,116.83,0.0,0.00,0.0,0.0,0.0
55421912,-28.15,117.71,0.0,0.00,0.0,0.0,0.0
55485489,-28.27,118.06,0.0,0.00,0.0,0.0,0.0
55549066,-27.80,114.72,0.0,0.00,0.0,0.0,0.0
55612643,-27.33,114.02,0.0,0.00,0.0,0.0,0.0
55676220,-27.68,115.25,0.0,0.00,0.0,0.0,0.0
55739797,-27.62,115.07,0.0,0.00,0.0,0.0,0.0
55803374,-27.51,114.90,0.0,0.00,0.0,0.0,0.0
55866951,-27.51,111.73,0.0,0.00,0.0,0.0,0.0
55930528,-27.39,112.96,0.0,0.00,0.0,0.0,0.0
55994105,-27.51,112.79,0.0,0.00,0.0,0.0,0.0
56057682,-27.74,112.96,0.0,0.00,0.0,0.0,0.0
56121259,-27.80,114.19,0.0,0.00,0.0,0.0,0.0
56184836,-27.68,112.08,0.0,0.00,0.0,0.0,0.0
56248413,-27.68,112.79,0.0,0.00,0.0,0.0,0.0
56311990,-27.86,113.31,0.0,0.00,0.0,0.0,0.0
56375567,-28.27,114.72,0.0,0.00,0.0,0.0,0.0
56439144,-28.33,114.55,0.0,0.00,0.0,0.0,0.0
56502721,-28.27,114.55,0.0,0.00,0.0,0.0,0.0
56566298,-27.80,111.73,0.0,0.00,0.0,0.0,0.0
56629875,-28.39,114.02,0.0,0.00,0.0,0.0,0.0
56693452,-28.27,114.19,0.0,0.00,0.0,0.0,0.0
56757029,-28.50,113.49,0.0,0.00,0.0,0.0,0.0
56820606,-28.21,113.84,0.0,0.00,0.0,0.0,0.0
56884183,-27.86,109.79,0.0,0.00,0.0,0.0,0.0
56947760,-28.27,113.31,0.0,0.00,0.0,0.0,0.0
57011337,-28.68,113.84,0.0,0.00,0.0,0.0,0.0
57074914,-27.80,110.85,0.0,0.00,0.0,0.0,0.0
57138491,-28.68,113.14,0.0,0.00,0.0,0.0,0.0
57202068,-28.33,110.67,0.0,0.00,0.0,0.0,0.0
57265645,-28.39,112.43,0.0,0.00,0.0,0.0,0.0
57329222,-28.91,113.31,0.0,0.00,0.0,0.0,0.0
57392799,-28.56,111.91,0.0,0.00,0.0,0.0,0.0
57456376,-28.97,111.91,0.0,0.00,0.0,0.0,0.0
57519953,-28.21,109.79,0.0,0.00,0.0,0.0,0.0
57583530,-28.62,112.43,0.0,0.00,0.0,0.0,0.0
57647107,-28.15,111.73,0.0,0.00,0.0,0.0,0.0
57710684,-28.27,110.85,0.0,0.00,0.0,0.0,0.0
57774261,-28.91,110.85,0.0,0.00,0.0,0.0,0.0
57837838,-28.62,110.15,0.0,0.00,0.0,0.0,0.0
57901415,-28.27,109.09,0.0,0.00,0.0,0.0,0.0
57964992,-28.56,110.85,0.0,0.00,0.0,0.0,0.0
58028569,-28.04,108.91,0.0,0.00,0.0,0.0,0.0
58092146,-28.45,109.44,0.0,0.00,0.0,0.0,0.0
58155723,-28.68,108.56,0.0,0.00,0.0,0.0,0.0
58219300,-27.98,108.39,0.0,0.00,0.0,0.0,0.0
58282877,-28.62,109.79,0.0,0.00,0.0,0.0,0.0
58346454,-28.21,109.09,0.0,0.00,0.0,0.0,0.0
58410031,-28.39,108.74,0.0,0.00,0.0,0.0,0.0
58473608,-28.45,107.86,0.0,0.00,0.0,0.0,0.0
58537185,-28.09,108.56,0.0,0.00,0.0,0.0,0.0
58600762,-28.39,107.51,0.0,0.00,0.0,0.0,0.0
58664339,-28.33,108.74,0.0,0.00,0.0,0.0,0.0
58727916,-28.56,107.33,0.0,0.00,0.0,0.0,0.0
58791493,-28.50,106.63,0.0,0.00,0.0,0.0,0.0
58855070,-28.62,108.74,0.0,0.00,0.0,0.0,0.0
58918647,-28.80,108.56,0.0,0.00,0.0,0.0,0.0
58982224,-27.98,107.33,0.0,0.00,0.0,0.0,0.0
59045801,-28.56,107.33,0.0,0.00,0.0,0.0,0.0
59109378,-28.62,106.63,0.0,0.00,0.0,0.0,0.0
59172955,-28.39,106.63,0.0,0.00,0.0,0.0,0.0
59236532,-28.56,106.80,0.0,0.00,0.0,0.0,0.0
59300109,-28.33,106.45,0.0,0.00,0.0,0.0,0.0
59363686,-28.68,106.98,0.0,0.00,0.0,0.0,0.0
59427263,-28.74,105.92,0.0,0.00,0.0,0.0,0.0
59490840,-28.97,107.33,0.0,0.00,0.0,0.0,0.0
59554417,-29.27,108.21,0.0,0.00,0.0,0.0,0.0
59617994,-28.97,107.86,0.0,0.00,0.0,0.0,0.0
59681571,-29.50,109.27,0.0,0.00,0.0,0.0,0.0
59745148,-29.21,106.45,0.0,0.00,0.0,0.0,0.0
59808725,-29.27,107.16,0.0,0.00,0.0,0.0,0.0
59872302,-28.80,106.10,0.0,0.00,0.0,0.0,0.0
59935879,-28.45,105.75,0.0,0.00,0.0,0.0,0.0
