Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
122811481,-3.46,96.77,17.1,5.09,41.4,44.8,67.6
123005338,-3.46,96.42,17.2,5.09,41.7,45.1,67.6
123199195,-3.40,96.07,17.0,5.17,42.0,45.3,68.0
123393052,-3.46,95.72,17.3,5.09,42.2,45.6,67.7
123586909,-3.46,95.54,17.4,5.09,42.3,45.7,67.7
123780766,-3.46,95.19,17.5,5.09,42.5,46.0,67.7
123974623,-3.46,94.84,17.6,5.09,42.8,46.2,67.7
124168480,-3.46,94.66,17.6,5.09,42.9,46.4,67.7
124362337,-3.46,94.31,17.7,5.09,43.1,46.6,67.7
124556194,-3.46,94.13,17.7,5.09,43.3,46.8,67.7
124750051,-3.40,93.78,17.6,5.17,43.6,47.0,68.1
124943908,-3.40,93.43,17.7,5.17,43.9,47.3,68.1
125137765,-3.34,93.08,17.5,5.26,44.2,47.6,68.4
125331622,-3.34,92.73,17.6,5.26,44.5,47.8,68.5
125525479,-3.28,92.38,17.4,5.35,44.9,48.1,68.8
125719336,-3.28,91.85,17.5,5.35,45.2,48.5,68.8
125913193,-3.28,91.32,17.7,5.35,45.6,48.9,68.8
126107050,-3.23,90.79,17.5,5.45,46.1,49.4,69.2
126300907,-3.23,90.26,17.7,5.45,46.5,49.8,69.2
126494764,-3.23,89.56,17.9,5.45,47.1,50.4,69.2
126688621,-3.23,89.03,18.0,5.45,47.5,50.8,69.2
126882478,-3.23,88.50,18.2,5.45,47.9,51.2,69.2
127076335,-3.23,87.80,18.4,5.45,48.4,51.8,69.2
127270192,-3.28,87.27,18.9,5.35,48.7,52.3,68.8
127464049,-3.28,86.74,19.1,5.35,49.2,52.7,68.8
127657906,-3.28,86.22,19.2,5.35,49.6,53.2,68.8
127851763,-3.28,85.87,19.4,5.35,49.9,53.5,68.8
128045620,-3.34,85.51,19.8,5.26,50.0,53.8,68.4
128239477,-3.34,85.16,19.9,5.26,50.3,54.1,68.4
128433334,-3.40,84.81,20.3,5.17,50.4,54.4,68.0
128627191,-3.40,84.46,20.5,5.17,50.7,54.7,68.0
128821048,-3.40,84.28,20.5,5.17,50.9,54.9,68.0
129014905,-3.40,84.11,20.6,5.17,51.0,55.0,68.0
129208762,-3.40,83.75,20.7,5.17,51.3,55.3,68.0
129402619,-3.40,83.58,20.8,5.17,51.4,55.5,68.0
129596476,-3.34,83.40,20.5,5.26,51.7,55.7,68.3
129790333,-3.34,83.23,20.6,5.26,51.9,55.8,68.3
129984190,-3.34,83.05,20.7,5.26,52.0,56.0,68.3
130178047,-3.34,82.87,20.7,5.26,52.2,56.1,68.3
130371904,-3.34,82.52,20.9,5.26,52.5,56.5,68.3
130565761,-3.23,82.35,20.3,5.45,52.9,56.7,69.0
130759618,-3.23,81.99,20.4,5.45,53.2,57.0,69.0
130953475,-3.17,81.64,20.2,5.55,53.7,57.3,69.4
131147332,-3.17,81.29,20.4,5.55,54.0,57.7,69.3
131341189,-3.17,80.94,20.5,5.55,54.3,58.0,69.3
131535046,-3.17,80.41,20.7,5.55,54.7,58.5,69.3
131728903,-3.11,80.06,20.5,5.65,55.2,58.9,69.6
131922760,-3.05,79.71,20.3,5.75,55.7,59.3,70.0
132116617,-3.05,79.18,20.5,5.75,56.2,59.8,70.0
132310474,-3.05,78.83,20.6,5.75,56.5,60.1,69.9
132504331,-3.05,78.48,20.8,5.75,56.8,60.5,69.9
132698188,-2.99,78.12,20.6,5.86,57.3,60.9,70.3
132892045,-2.99,77.77,20.7,5.86,57.6,61.2,70.2
133085902,-2.99,77.42,20.9,5.86,58.0,61.6,70.2
133279759,-2.99,77.07,21.0,5.86,58.3,62.0,70.2
133473616,-2.93,76.54,20.9,5.98,59.0,62.5,70.5
133667473,-2.87,76.19,20.6,6.10,59.5,62.9,70.9
133861330,-2.87,75.84,20.8,6.10,59.8,63.3,70.8
134055187,-2.87,75.48,20.9,6.10,60.2,63.7,70.8
134249044,-2.87,75.13,21.1,6.10,60.5,64.1,70.8
134442901,-2.82,74.60,20.9,6.22,61.2,64.7,71.1
134636758,-2.82,74.25,21.1,6.22,61.6,65.1,71.1
134830615,-2.76,73.90,20.9,6.35,62.1,65.5,71.4
135024472,-2.76,73.55,21.0,6.35,62.5,65.9,71.4
135218329,-2.70,73.20,20.8,6.49,63.0,66.4,71.8
135412186,-2.70,72.67,21.0,6.49,63.6,67.0,71.7
135606043,-2.70,72.32,21.2,6.49,64.0,67.4,71.7
135799900,-2.64,71.96,20.9,6.63,64.5,67.8,72.0
135993757,-2.64,71.61,21.1,6.63,64.9,68.2,72.0
136187614,-2.58,71.09,20.9,6.78,65.7,68.9,72.3
136381471,-2.52,70.56,20.7,6.94,66.4,69.6,72.7
136575328,-2.52,70.21,20.9,6.94,66.8,70.0,72.6
136769185,-2.46,69.68,20.7,7.10,67.6,70.7,73.0
136963042,-2.46,69.15,21.0,7.10,68.3,71.4,72.9
137156899,-2.46,68.62,21.3,7.10,68.9,72.1,72.8
137350756,-2.46,68.09,21.5,7.10,69.5,72.8,72.8
137544613,-2.46,67.57,21.8,7.10,70.1,73.5,72.7
137738470,-2.40,66.86,21.7,7.27,71.2,74.5,73.0
137932327,-2.40,66.33,22.0,7.27,71.9,75.2,73.0
138126184,-2.40,65.81,22.3,7.27,72.5,75.9,72.9
138320041,-2.40,65.28,22.6,7.27,73.2,76.6,72.8
138513898,-2.40,64.75,22.9,7.27,73.9,77.4,72.8
138707755,-2.40,64.40,23.1,7.27,74.4,77.9,72.7
138901612,-2.40,63.87,23.4,7.27,75.0,78.6,72.7
139095469,-2.40,63.34,23.8,7.27,75.7,79.4,72.6
139289326,-2.35,62.99,23.5,7.45,76.5,80.0,72.9
139483183,-2.35,62.46,23.8,7.45,77.2,80.8,72.9
139677040,-2.35,62.11,24.0,7.45,77.7,81.3,72.8
139870897,-2.40,61.76,24.8,7.27,77.9,81.8,72.3
140064754,-2.40,61.41,25.0,7.27,78.4,82.3,72.3
140258611,-2.35,61.06,24.7,7.45,79.2,82.9,72.7
140452468,-2.35,60.70,25.0,7.45,79.7,83.5,72.6
140646325,-2.35,60.35,25.2,7.45,80.2,84.0,72.5
140840182,-2.35,59.82,25.6,7.45,80.9,84.9,72.5
