Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
36258975,-6.57,100.82,27.9,2.77,33.0,43.2,49.8
36301000,-6.51,101.17,27.6,2.79,33.0,43.0,50.1
36343025,-6.45,101.70,27.3,2.82,32.8,42.7,50.3
36385050,-6.39,102.05,27.0,2.84,32.8,42.4,50.6
36427075,-6.33,102.40,26.7,2.86,32.7,42.2,50.8
36469100,-6.33,102.76,26.5,2.86,32.5,42.0,50.8
36511125,-6.28,103.28,26.2,2.89,32.4,41.7,51.0
36553150,-6.22,103.64,25.9,2.91,32.3,41.4,51.3
36595175,-6.16,103.99,25.6,2.94,32.3,41.2,51.6
36637200,-6.10,104.34,25.3,2.96,32.2,41.0,51.8
36679225,-6.10,104.87,25.2,2.96,31.9,40.6,51.8
36721250,-6.04,105.22,24.9,2.99,31.9,40.4,52.0
36763275,-5.98,105.57,24.6,3.02,31.8,40.2,52.3
36805300,-5.92,105.92,24.3,3.05,31.7,39.9,52.6
36847325,-5.87,106.28,24.0,3.07,31.6,39.7,52.8
36889350,-5.87,106.80,23.8,3.07,31.4,39.4,52.8
36931375,-5.81,107.16,23.6,3.10,31.3,39.2,53.0
36973400,-5.75,107.51,23.3,3.13,31.2,38.9,53.3
37015425,-5.69,107.86,23.0,3.16,31.1,38.7,53.6
37057450,-5.69,108.21,22.9,3.16,30.9,38.5,53.5
37099475,-5.63,108.56,22.6,3.19,30.9,38.3,53.8
37141500,-5.57,108.91,22.3,3.22,30.8,38.0,54.0
37183525,-5.51,109.27,22.0,3.26,30.7,37.8,54.3
37225550,-5.45,109.79,21.7,3.29,30.5,37.4,54.5
37267575,-5.45,110.15,21.6,3.29,30.3,37.3,54.5
37309600,-5.40,110.50,21.4,3.32,30.2,37.0,54.8
37351625,-5.34,110.85,21.1,3.36,30.1,36.8,55.0
37393650,-5.34,111.20,21.0,3.36,29.9,36.6,55.0
37435675,-5.28,111.55,20.7,3.39,29.9,36.3,55.2
37477700,-5.22,111.91,20.5,3.43,29.8,36.1,55.5
37519725,-5.22,112.26,20.4,3.43,29.6,35.9,55.4
37561750,-5.16,112.61,20.1,3.46,29.5,35.7,55.7
37603775,-5.10,112.96,19.8,3.50,29.4,35.4,56.0
37645800,-5.04,113.31,19.6,3.54,29.3,35.2,56.2
37687825,-5.04,113.84,19.5,3.54,29.0,34.9,56.1
37729850,-4.99,114.19,19.2,3.58,28.9,34.7,56.4
37771875,-4.93,114.55,18.9,3.62,28.8,34.4,56.7
37813900,-4.93,114.90,18.9,3.62,28.6,34.2,56.6
37855925,-4.87,115.25,18.6,3.66,28.5,34.0,56.9
37897950,-4.81,115.60,18.3,3.70,28.4,33.8,57.1
37939975,-4.81,115.95,18.3,3.70,28.2,33.6,57.1
37982000,-4.75,116.30,18.0,3.75,28.1,33.3,57.3
38024025,-4.69,116.66,17.7,3.79,28.0,33.1,57.6
38066050,-4.69,117.01,17.7,3.79,27.8,32.9,57.5
38108075,-4.63,117.36,17.4,3.84,27.7,32.7,57.8
38150100,-4.57,117.71,17.2,3.88,27.5,32.5,58.1
38192125,-4.57,118.06,17.1,3.88,27.4,32.3,58.0
38234150,-4.52,118.42,16.8,3.93,27.2,32.0,58.3
38276175,-4.52,118.77,16.8,3.93,27.1,31.8,58.2
38318200,-4.46,119.12,16.5,3.98,26.9,31.6,58.5
38360225,-4.40,119.47,16.3,4.03,26.8,31.4,58.7
38402250,-4.40,119.82,16.2,4.03,26.6,31.2,58.7
38444275,-4.34,120.18,16.0,4.09,26.5,31.0,58.9
38486300,-4.34,120.53,15.9,4.09,26.3,30.8,58.8
38528325,-4.28,120.88,15.7,4.14,26.2,30.5,59.1
38570350,-4.22,121.06,15.4,4.19,26.2,30.4,59.5
38612375,-4.22,121.41,15.4,4.19,26.0,30.2,59.4
38654400,-4.16,121.76,15.2,4.25,25.9,30.0,59.6
38696425,-4.16,122.11,15.1,4.25,25.7,29.8,59.5
38738450,-4.11,122.46,14.9,4.31,25.6,29.6,59.8
38780475,-4.11,122.82,14.8,4.31,25.4,29.4,59.7
38822500,-4.05,123.17,14.6,4.37,25.2,29.2,60.0
38864525,-3.99,123.52,14.3,4.43,25.1,28.9,60.3
38906550,-3.99,123.87,14.3,4.43,24.9,28.7,60.2
38948575,-3.93,124.22,14.0,4.50,24.8,28.5,60.5
38990600,-3.93,124.57,14.0,4.50,24.6,28.3,60.4
39032625,-3.87,124.93,13.8,4.56,24.5,28.1,60.7
39074650,-3.87,125.28,13.7,4.56,24.3,27.9,60.6
39116675,-3.81,125.63,13.5,4.63,24.2,27.7,60.9
39158700,-3.81,125.81,13.5,4.63,24.1,27.6,60.8
39200725,-3.75,126.16,13.2,4.70,24.0,27.4,61.1
39242750,-3.70,126.51,13.0,4.77,23.8,27.1,61.4
39284775,-3.70,126.86,13.0,4.77,23.6,27.0,61.3
39326800,-3.64,127.21,12.7,4.85,23.5,26.7,61.6
39368825,-3.64,127.57,12.7,4.85,23.3,26.6,61.5
39410850,-3.58,127.92,12.5,4.92,23.2,26.3,61.8
39452875,-3.58,128.27,12.4,4.92,23.0,26.2,61.6
39494900,-3.52,128.62,12.2,5.00,22.9,25.9,61.9
39536925,-3.52,128.80,12.2,5.00,22.8,25.8,61.9
39578950,-3.46,129.15,11.9,5.09,22.7,25.6,62.2
39620975,-3.46,129.50,11.9,5.09,22.5,25.4,62.1
39663000,-3.40,129.85,11.7,5.17,22.3,25.2,62.4
39705025,-3.40,130.21,11.7,5.17,22.2,25.0,62.3
39747050,-3.40,130.56,11.6,5.17,22.0,24.9,62.1
39789075,-3.34,130.91,11.4,5.26,21.8,24.6,62.4
39831100,-3.34,131.09,11.4,5.26,21.8,24.6,62.4
39873125,-3.28,131.44,11.2,5.35,21.6,24.3,62.7
39915150,-3.28,131.79,11.1,5.35,21.4,24.2,62.6
39957175,-3.17,132.14,10.7,5.55,21.3,23.9,63.3
