Frequency(Hz),Transmission Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
89971954,-26.98,94.66,0.0,0.00,0.0,0.0,0.0
90078635,-26.92,94.49,0.0,0.00,0.0,0.0,0.0
90185316,-26.92,94.13,0.0,0.00,0.0,0.0,0.0
90291997,-26.86,93.96,0.0,0.00,0.0,0.0,0.0
90398678,-26.80,93.78,0.0,0.00,0.0,0.0,0.0
90505359,-26.80,93.43,0.0,0.00,0.0,0.0,0.0
90612040,-26.74,93.26,0.0,0.00,0.0,0.0,0.0
90718721,-26.74,93.08,0.0,0.00,0.0,0.0,0.0
90825402,-26.69,92.90,0.0,0.00,0.0,0.0,0.0
90932083,-26.69,92.55,0.0,0.00,0.0,0.0,0.0
91038764,-26.63,92.38,0.0,0.00,0.0,0.0,0.0
91145445,-26.63,92.20,0.0,0.00,0.0,0.0,0.0
91252126,-26.57,91.85,0.0,0.00,0.0,0.0,0.0
91358807,-26.51,91.67,0.0,0.00,0.0,0.0,0.0
91465488,-26.51,91.50,0.0,0.00,0.0,0.0,0.0
91572169,-26.45,91.14,0.0,0.00,0.0,0.0,0.0
91678850,-26.45,90.97,0.0,0.00,0.0,0.0,0.0
91785531,-26.39,90.62,0.0,0.00,0.0,0.0,0.0
91892212,-26.39,90.44,0.0,0.00,0.0,0.0,0.0
91998893,-26.33,90.09,0.0,0.00,0.0,0.0,0.0
92105574,-26.28,89.91,0.0,0.00,0.0,0.0,0.0
92212255,-26.28,89.56,0.0,0.00,0.0,0.0,0.0
92318936,-26.22,89.38,0.0,0.00,0.0,0.0,0.0
92425617,-26.16,89.03,0.0,0.00,0.0,0.0,0.0
92532298,-26.10,88.86,0.0,0.00,0.0,0.0,0.0
92638979,-26.04,88.50,0.0,0.00,0.0,0.0,0.0
92745660,-26.04,88.33,0.0,0.00,0.0,0.0,0.0
92852341,-25.98,87.98,0.0,0.00,0.0,0.0,0.0
92959022,-25.98,87.62,0.0,0.00,0.0,0.0,0.0
93065703,-25.92,87.45,0.0,0.00,0.0,0.0,0.0
93172384,-25.92,87.10,0.0,0.00,0.0,0.0,0.0
93279065,-25.87,86.74,0.0,0.00,0.0,0.0,0.0
93385746,-25.81,86.57,0.0,0.00,0.0,0.0,0.0
93492427,-25.81,86.22,0.0,0.00,0.0,0.0,0.0
93599108,-25.75,85.87,0.0,0.00,0.0,0.0,0.0
93705789,-25.75,85.51,0.0,0.00,0.0,0.0,0.0
93812470,-25.69,85.16,0.0,0.00,0.0,0.0,0.0
93919151,-25.69,84.81,0.0,0.00,0.0,0.0,0.0
94025832,-25.63,84.46,0.0,0.00,0.0,0.0,0.0
94132513,-25.63,84.11,0.0,0.00,0.0,0.0,0.0
94239194,-25.57,83.75,0.0,0.00,0.0,0.0,0.0
94345875,-25.57,83.40,0.0,0.00,0.0,0.0,0.0
94452556,-25.51,83.05,0.0,0.00,0.0,0.0,0.0
94559237,-25.45,82.70,0.0,0.00,0.0,0.0,0.0
94665918,-25.45,82.17,0.0,0.00,0.0,0.0,0.0
94772599,-25.45,81.82,0.0,0.00,0.0,0.0,0.0
94879280,-25.45,81.47,0.0,0.00,0.0,0.0,0.0
94985961,-25.45,80.94,0.0,0.00,0.0,0.0,0.0
95092642,-25.40,80.41,0.0,0.00,0.0,0.0,0.0
95199323,-25.40,80.06,0.0,0.00,0.0,0.0,0.0
95306004,-25.45,79.53,0.0,0.00,0.0,0.0,0.0
95412685,-25.45,79.18,0.0,0.00,0.0,0.0,0.0
95519366,-25.45,78.65,0.0,0.00,0.0,0.0,0.0
95626047,-25.45,78.30,0.0,0.00,0.0,0.0,0.0
95732728,-25.51,78.12,0.0,0.00,0.0,0.0,0.0
95839409,-25.57,77.77,0.0,0.00,0.0,0.0,0.0
95946090,-25.57,77.60,0.0,0.00,0.0,0.0,0.0
96052771,-25.63,77.60,0.0,0.00,0.0,0.0,0.0
96159452,-25.63,77.60,0.0,0.00,0.0,0.0,0.0
96266133,-25.63,77.60,0.0,0.00,0.0,0.0,0.0
96372814,-25.63,77.77,0.0,0.00,0.0,0.0,0.0
96479495,-25.63,77.77,0.0,0.00,0.0,0.0,0.0
96586176,-25.63,77.95,0.0,0.00,0.0,0.0,0.0
96692857,-25.63,77.95,0.0,0.00,0.0,0.0,0.0
96799538,-25.57,77.95,0.0,0.00,0.0,0.0,0.0
96906219,-25.57,78.12,0.0,0.00,0.0,0.0,0.0
97012900,-25.51,78.12,0.0,0.00,0.0,0.0,0.0
97119581,-25.45,78.12,0.0,0.00,0.0,0.0,0.0
97226262,-25.45,78.12,0.0,0.00,0.0,0.0,0.0
97332943,-25.40,78.12,0.0,0.00,0.0,0.0,0.0
97439624,-25.34,77.95,0.0,0.00,0.0,0.0,0.0
97546305,-25.34,77.77,0.0,0.00,0.0,0.0,0.0
97652986,-25.28,77.60,0.0,0.00,0.0,0.0,0.0
97759667,-25.22,77.60,0.0,0.00,0.0,0.0,0.0
97866348,-25.16,77.42,0.0,0.00,0.0,0.0,0.0
97973029,-25.10,77.24,0.0,0.00,0.0,0.0,0.0
98079710,-25.10,77.07,0.0,0.00,0.0,0.0,0.0
98186391,-25.04,76.89,0.0,0.00,0.0,0.0,0.0
98293072,-25.04,76.72,0.0,0.00,0.0,0.0,0.0
98399753,-24.93,76.54,0.0,0.00,0.0,0.0,0.0
98506434,-24.93,76.36,0.0,0.00,0.0,0.0,0.0
98613115,-24.93,76.19,0.0,0.00,0.0,0.0,0.0
98719796,-24.87,75.84,0.0,0.00,0.0,0.0,0.0
98826477,-24.81,75.66,0.0,0.00,0.0,0.0,0.0
98933158,-24.75,75.48,0.0,0.00,0.0,0.0,0.0
99039839,-24.75,75.13,0.0,0.00,0.0,0.0,0.0
99146520,-24.69,74.96,0.0,0.00,0.0,0.0,0.0
99253201,-24.69,74.78,0.0,0.00,0.0,0.0,0.0
99359882,-24.63,74.43,0.0,0.00,0.0,0.0,0.0
99466563,-24.57,74.25,0.0,0.00,0.0,0.0,0.0
99573244,-24.57,74.08,0.0,0.00,0.0,0.0,0.0
99679925,-24.57,73.90,0.0,0.00,0.0,0.0,0.0
99786606,-24.52,73.55,0.0,0.00,0.0,0.0,0.0
99893287,-24.57,73.02,0.0,0.00,0.0,0.0,0.0
