Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
36469100,0.76,176.83,2.2,22.80,1.4,2.6,32.2
36511125,0.76,176.30,2.2,22.80,1.6,2.7,36.2
36553150,0.76,175.95,2.2,22.80,1.8,2.8,38.8
36595175,0.76,175.43,2.2,22.80,2.0,3.0,42.2
36637200,0.76,174.90,2.2,22.80,2.2,3.1,45.3
36679225,0.76,174.55,2.2,22.80,2.4,3.2,47.2
36721250,0.76,174.02,2.2,22.80,2.6,3.4,49.9
36763275,0.76,173.49,2.2,22.80,2.8,3.6,52.2
36805300,0.76,173.14,2.2,22.80,3.0,3.7,53.7
36847325,0.76,172.61,2.2,22.80,3.2,3.9,55.7
36889350,0.76,172.26,2.2,22.80,3.4,4.0,56.9
36931375,0.76,171.73,2.2,22.80,3.6,4.2,58.6
36973400,0.76,171.20,2.2,22.80,3.8,4.4,60.1
37015425,0.76,170.85,2.2,22.80,4.0,4.6,61.1
37057450,0.76,170.32,2.2,22.80,4.2,4.8,62.4
37099475,0.76,169.97,2.2,22.80,4.4,4.9,63.2
37141500,0.76,169.44,2.2,22.80,4.6,5.1,64.4
37183525,0.76,169.09,2.2,22.80,4.8,5.3,65.1
37225550,0.76,168.56,2.2,22.80,5.0,5.5,66.1
37267575,0.76,168.21,2.2,22.80,5.2,5.6,66.7
37309600,0.76,167.68,2.2,22.80,5.4,5.8,67.6
37351625,0.76,167.33,2.2,22.80,5.5,6.0,68.2
37393650,0.76,166.80,2.2,22.80,5.8,6.2,68.9
37435675,0.70,166.45,2.1,24.70,5.9,6.3,70.9
37477700,0.70,165.92,2.1,24.70,6.2,6.5,71.6
37519725,0.70,165.57,2.1,24.70,6.3,6.6,72.0
37561750,0.70,165.04,2.1,24.70,6.6,6.9,72.6
37603775,0.70,164.69,2.1,24.70,6.7,7.0,72.9
37645800,0.70,164.16,2.1,24.70,6.9,7.2,73.4
37687825,0.70,163.81,2.1,24.70,7.1,7.4,73.8
37729850,0.70,163.46,2.1,24.70,7.3,7.5,74.1
37771875,0.70,162.93,2.1,24.70,7.5,7.8,74.6
37813900,0.65,162.58,1.9,26.94,7.6,7.9,76.1
37855925,0.65,162.05,1.9,26.94,7.9,8.1,76.4
37897950,0.65,161.70,1.9,26.94,8.0,8.3,76.7
37939975,0.65,161.17,1.9,26.94,8.3,8.5,77.0
37982000,0.65,160.82,1.9,26.94,8.4,8.6,77.2
38024025,0.65,160.47,1.9,26.94,8.6,8.8,77.5
38066050,0.65,159.94,1.9,26.94,8.8,9.0,77.8
38108075,0.59,159.59,1.7,29.63,9.0,9.2,79.0
38150100,0.59,159.24,1.7,29.63,9.1,9.3,79.2
38192125,0.59,158.71,1.7,29.63,9.4,9.5,79.5
38234150,0.59,158.36,1.7,29.63,9.5,9.7,79.6
38276175,0.59,158.01,1.8,29.63,9.7,9.9,79.8
38318200,0.53,157.48,1.6,32.92,9.9,10.1,81.0
38360225,0.53,157.13,1.6,32.92,10.1,10.2,81.1
38402250,0.53,156.60,1.6,32.92,10.3,10.5,81.3
38444275,0.53,156.25,1.6,32.92,10.5,10.6,81.4
38486300,0.53,155.89,1.6,32.92,10.7,10.8,81.5
38528325,0.47,155.37,1.4,37.03,10.9,11.0,82.6
38570350,0.47,155.01,1.4,37.03,11.1,11.2,82.7
38612375,0.47,154.66,1.4,37.03,11.2,11.3,82.8
38654400,0.47,154.31,1.4,37.03,11.4,11.5,82.9
38696425,0.47,153.78,1.4,37.03,11.6,11.7,83.0
38738450,0.41,153.43,1.2,42.32,11.8,11.9,84.0
38780475,0.41,153.08,1.2,42.32,12.0,12.0,84.0
38822500,0.41,152.55,1.3,42.32,12.2,12.3,84.1
38864525,0.41,152.20,1.3,42.32,12.4,12.4,84.2
38906550,0.35,151.85,1.1,49.37,12.5,12.6,85.1
38948575,0.35,151.50,1.1,49.37,12.7,12.7,85.1
38990600,0.35,150.97,1.1,49.37,12.9,13.0,85.2
39032625,0.29,150.62,0.9,59.24,13.1,13.1,86.1
39074650,0.29,150.26,0.9,59.24,13.3,13.3,86.1
39116675,0.29,149.91,0.9,59.24,13.4,13.5,86.1
39158700,0.29,149.56,0.9,59.24,13.6,13.6,86.2
39200725,0.29,149.21,0.9,59.24,13.8,13.8,86.2
39242750,0.23,148.68,0.7,74.05,14.0,14.0,87.0
39284775,0.23,148.33,0.7,74.05,14.2,14.2,87.1
39326800,0.23,147.98,0.7,74.05,14.3,14.4,87.1
39368825,0.18,147.62,0.5,98.73,14.5,14.5,87.8
39410850,0.18,147.27,0.6,98.73,14.7,14.7,87.9
39452875,0.18,146.74,0.6,98.73,14.9,14.9,87.9
39494900,0.18,146.39,0.6,98.73,15.1,15.1,87.9
39536925,0.12,146.04,0.4,148.10,15.3,15.3,88.6
39578950,0.12,145.69,0.4,148.10,15.4,15.4,88.6
39620975,0.12,145.34,0.4,148.10,15.6,15.6,88.6
39663000,0.06,144.99,0.2,296.19,15.8,15.8,89.3
39705025,0.06,144.63,0.2,296.19,15.9,15.9,89.3
39747050,0.06,144.11,0.2,296.19,16.2,16.2,89.3
39789075,-0.00,143.75,0.0,?,16.4,16.4,90.0
39831100,-0.00,143.40,0.0,?,16.5,16.5,90.0
39873125,-0.00,143.05,0.0,?,16.7,16.7,90.0
39915150,-0.06,142.70,0.2,296.19,16.9,16.9,89.4
39957175,-0.00,142.35,0.0,?,17.0,17.0,90.0
