Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
163217967,0.12,49.62,1.9,148.10,108.1,108.2,89.0
163410854,0.12,49.62,1.9,148.10,108.1,108.2,89.0
163603741,0.12,49.62,1.9,148.10,108.1,108.2,89.0
163796628,0.12,49.79,1.9,148.10,107.7,107.7,89.0
163989515,0.12,49.79,1.9,148.10,107.7,107.7,89.0
164182402,0.12,49.79,1.9,148.10,107.7,107.7,89.0
164375289,0.12,49.97,1.9,148.10,107.3,107.3,89.0
164568176,0.12,49.97,1.9,148.10,107.3,107.3,89.0
164761063,0.12,49.97,1.9,148.10,107.3,107.3,89.0
164953950,0.12,50.15,1.9,148.10,106.8,106.9,89.0
165146837,0.12,50.15,1.9,148.10,106.8,106.9,89.0
165339724,0.12,50.15,1.9,148.10,106.8,106.9,89.0
165532611,0.12,50.32,1.9,148.10,106.4,106.4,89.0
165725498,0.12,50.32,1.9,148.10,106.4,106.4,89.0
165918385,0.12,50.50,1.9,148.10,106.0,106.0,89.0
166111272,0.12,50.50,1.9,148.10,106.0,106.0,89.0
166304159,0.12,50.50,1.9,148.10,106.0,106.0,89.0
166497046,0.12,50.67,1.8,148.10,105.6,105.6,89.0
166689933,0.12,50.67,1.8,148.10,105.6,105.6,89.0
166882820,0.12,50.67,1.8,148.10,105.6,105.6,89.0
167075707,0.12,50.85,1.8,148.10,105.2,105.2,89.0
167268594,0.12,50.85,1.8,148.10,105.2,105.2,89.0
167461481,0.12,51.03,1.8,148.10,104.7,104.8,89.0
167654368,0.18,51.03,2.7,98.73,104.7,104.7,88.5
167847255,0.12,51.03,1.8,148.10,104.7,104.8,89.0
168040142,0.12,51.20,1.8,148.10,104.3,104.3,89.0
168233029,0.18,51.20,2.7,98.73,104.3,104.3,88.5
168425916,0.06,51.20,0.9,296.19,104.3,104.4,89.5
168618803,0.18,51.38,2.7,98.73,103.9,103.9,88.5
168811690,0.18,51.38,2.7,98.73,103.9,103.9,88.5
169004577,0.18,51.55,2.7,98.73,103.5,103.5,88.5
169197464,0.18,51.55,2.7,98.73,103.5,103.5,88.5
169390351,0.18,51.55,2.7,98.73,103.5,103.5,88.5
169583238,0.18,51.73,2.7,98.73,103.1,103.1,88.5
169776125,0.18,51.73,2.7,98.73,103.1,103.1,88.5
169969012,0.18,51.73,2.7,98.73,103.1,103.1,88.5
170161899,0.18,51.91,2.6,98.73,102.7,102.7,88.5
170354786,0.18,51.91,2.6,98.73,102.7,102.7,88.5
170547673,0.18,52.08,2.6,98.73,102.3,102.3,88.5
170740560,0.18,52.08,2.6,98.73,102.3,102.3,88.5
170933447,0.18,52.08,2.6,98.73,102.3,102.3,88.5
171126334,0.18,52.26,2.6,98.73,101.9,101.9,88.5
171319221,0.18,52.26,2.6,98.73,101.9,101.9,88.5
171512108,0.18,52.43,2.6,98.73,101.5,101.5,88.5
171704995,0.18,52.43,2.6,98.73,101.5,101.5,88.5
171897882,0.18,52.43,2.6,98.73,101.5,101.5,88.5
172090769,0.18,52.61,2.6,98.73,101.1,101.1,88.5
172283656,0.18,52.61,2.6,98.73,101.1,101.1,88.5
172476543,0.18,52.61,2.6,98.73,101.1,101.1,88.5
172669430,0.18,52.79,2.6,98.73,100.7,100.7,88.5
172862317,0.18,52.79,2.6,98.73,100.7,100.7,88.5
173055204,0.18,52.96,2.5,98.73,100.3,100.3,88.5
173248091,0.18,52.96,2.5,98.73,100.3,100.3,88.5
173440978,0.18,52.96,2.5,98.73,100.3,100.3,88.5
173633865,0.18,53.14,2.5,98.73,99.9,100.0,88.5
173826752,0.18,53.14,2.5,98.73,99.9,100.0,88.5
174019639,0.18,53.31,2.5,98.73,99.5,99.6,88.6
174212526,0.18,53.31,2.5,98.73,99.5,99.6,88.6
174405413,0.18,53.31,2.5,98.73,99.5,99.6,88.6
174598300,0.18,53.49,2.5,98.73,99.2,99.2,88.6
174791187,0.18,53.49,2.5,98.73,99.2,99.2,88.6
174984074,0.18,53.67,2.5,98.73,98.8,98.8,88.6
175176961,0.29,53.67,4.1,59.24,98.7,98.8,87.6
175369848,0.29,53.67,4.1,59.24,98.7,98.8,87.6
175562735,0.29,53.84,4.1,59.24,98.3,98.4,87.6
175755622,0.29,53.84,4.1,59.24,98.3,98.4,87.6
175948509,0.29,54.02,4.1,59.24,98.0,98.0,87.6
176141396,0.29,54.02,4.1,59.24,98.0,98.0,87.6
176334283,-0.59,54.19,8.1,29.63,97.2,97.5,85.2
176527170,0.29,54.19,4.1,59.24,97.6,97.7,87.6
176720057,-0.00,54.19,0.0,?,97.7,97.7,90.0
176912944,0.29,54.37,4.0,59.24,97.2,97.3,87.6
177105831,0.29,54.37,4.0,59.24,97.2,97.3,87.6
177298718,0.29,54.55,4.0,59.24,96.9,96.9,87.6
177491605,0.29,54.55,4.0,59.24,96.9,96.9,87.6
177684492,0.29,54.72,4.0,59.24,96.5,96.6,87.6
177877379,0.29,54.72,4.0,59.24,96.5,96.6,87.6
178070266,0.29,54.90,4.0,59.24,96.1,96.2,87.6
178263153,0.29,54.90,4.0,59.24,96.1,96.2,87.6
178456040,0.29,55.07,3.9,59.24,95.8,95.9,87.6
178648927,0.29,55.07,3.9,59.24,95.8,95.9,87.6
178841814,0.29,55.07,3.9,59.24,95.8,95.9,87.6
179034701,0.29,55.25,3.9,59.24,95.4,95.5,87.6
179227588,0.29,55.25,3.9,59.24,95.4,95.5,87.6
179420475,0.29,55.25,3.9,59.24,95.4,95.5,87.6
179613362,0.29,55.43,3.9,59.24,95.1,95.1,87.7
179806249,0.29,55.43,3.9,59.24,95.1,95.1,87.7
