Frequency(Hz),Transmission Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
136292726,-9.97,123.52,0.0,0.00,0.0,0.0,0.0
136378932,-9.97,123.70,0.0,0.00,0.0,0.0,0.0
136465138,-9.97,123.70,0.0,0.00,0.0,0.0,0.0
136551344,-9.97,123.87,0.0,0.00,0.0,0.0,0.0
136637550,-9.97,123.87,0.0,0.00,0.0,0.0,0.0
136723756,-9.97,124.05,0.0,0.00,0.0,0.0,0.0
136809962,-9.97,124.05,0.0,0.00,0.0,0.0,0.0
136896168,-9.97,124.22,0.0,0.00,0.0,0.0,0.0
136982374,-9.97,124.22,0.0,0.00,0.0,0.0,0.0
137068580,-9.97,124.40,0.0,0.00,0.0,0.0,0.0
137154786,-9.97,124.40,0.0,0.00,0.0,0.0,0.0
137240992,-9.97,124.57,0.0,0.00,0.0,0.0,0.0
137327198,-9.97,124.57,0.0,0.00,0.0,0.0,0.0
137413404,-9.97,124.75,0.0,0.00,0.0,0.0,0.0
137499610,-9.97,124.75,0.0,0.00,0.0,0.0,0.0
137585816,-9.97,124.75,0.0,0.00,0.0,0.0,0.0
137672022,-9.97,124.93,0.0,0.00,0.0,0.0,0.0
137758228,-9.97,124.93,0.0,0.00,0.0,0.0,0.0
137844434,-9.97,125.10,0.0,0.00,0.0,0.0,0.0
137930640,-9.97,125.10,0.0,0.00,0.0,0.0,0.0
138016846,-9.91,125.28,0.0,0.00,0.0,0.0,0.0
138103052,-9.97,125.28,0.0,0.00,0.0,0.0,0.0
138189258,-9.97,125.45,0.0,0.00,0.0,0.0,0.0
138275464,-9.97,125.45,0.0,0.00,0.0,0.0,0.0
138361670,-9.97,125.63,0.0,0.00,0.0,0.0,0.0
138447876,-9.97,125.63,0.0,0.00,0.0,0.0,0.0
138534082,-9.97,125.81,0.0,0.00,0.0,0.0,0.0
138620288,-9.91,125.81,0.0,0.00,0.0,0.0,0.0
138706494,-9.97,125.98,0.0,0.00,0.0,0.0,0.0
138792700,-9.97,125.98,0.0,0.00,0.0,0.0,0.0
138878906,-9.97,125.98,0.0,0.00,0.0,0.0,0.0
138965112,-9.91,126.16,0.0,0.00,0.0,0.0,0.0
139051318,-9.91,126.16,0.0,0.00,0.0,0.0,0.0
139137524,-9.97,126.33,0.0,0.00,0.0,0.0,0.0
139223730,-9.91,126.33,0.0,0.00,0.0,0.0,0.0
139309936,-9.97,126.51,0.0,0.00,0.0,0.0,0.0
139396142,-9.91,126.51,0.0,0.00,0.0,0.0,0.0
139482348,-9.91,126.69,0.0,0.00,0.0,0.0,0.0
139568554,-9.91,126.69,0.0,0.00,0.0,0.0,0.0
139654760,-9.97,126.86,0.0,0.00,0.0,0.0,0.0
139740966,-9.91,126.86,0.0,0.00,0.0,0.0,0.0
139827172,-9.97,127.04,0.0,0.00,0.0,0.0,0.0
139913378,-9.91,127.04,0.0,0.00,0.0,0.0,0.0
139999584,-9.91,127.04,0.0,0.00,0.0,0.0,0.0
140085790,-9.91,127.21,0.0,0.00,0.0,0.0,0.0
140171996,-9.97,127.21,0.0,0.00,0.0,0.0,0.0
140258202,-9.91,127.39,0.0,0.00,0.0,0.0,0.0
140344408,-9.91,127.39,0.0,0.00,0.0,0.0,0.0
140430614,-9.91,127.57,0.0,0.00,0.0,0.0,0.0
140516820,-9.91,127.57,0.0,0.00,0.0,0.0,0.0
140603026,-9.91,127.74,0.0,0.00,0.0,0.0,0.0
140689232,-9.97,127.74,0.0,0.00,0.0,0.0,0.0
140775438,-9.91,127.92,0.0,0.00,0.0,0.0,0.0
140861644,-9.91,127.92,0.0,0.00,0.0,0.0,0.0
140947850,-9.91,128.09,0.0,0.00,0.0,0.0,0.0
141034056,-9.91,128.09,0.0,0.00,0.0,0.0,0.0
141120262,-9.91,128.27,0.0,0.00,0.0,0.0,0.0
141206468,-9.91,128.27,0.0,0.00,0.0,0.0,0.0
141292674,-9.91,128.45,0.0,0.00,0.0,0.0,0.0
141378880,-9.91,128.45,0.0,0.00,0.0,0.0,0.0
141465086,-9.91,128.45,0.0,0.00,0.0,0.0,0.0
141551292,-9.91,128.62,0.0,0.00,0.0,0.0,0.0
141637498,-9.91,128.62,0.0,0.00,0.0,0.0,0.0
141723704,-9.91,128.80,0.0,0.00,0.0,0.0,0.0
141809910,-9.91,128.80,0.0,0.00,0.0,0.0,0.0
141896116,-9.91,128.97,0.0,0.00,0.0,0.0,0.0
141982322,-9.91,128.97,0.0,0.00,0.0,0.0,0.0
142068528,-9.91,129.15,0.0,0.00,0.0,0.0,0.0
142154734,-9.91,129.15,0.0,0.00,0.0,0.0,0.0
142240940,-9.91,129.33,0.0,0.00,0.0,0.0,0.0
142327146,-9.91,129.33,0.0,0.00,0.0,0.0,0.0
142413352,-9.91,129.50,0.0,0.00,0.0,0.0,0.0
142499558,-9.91,129.50,0.0,0.00,0.0,0.0,0.0
142585764,-9.97,129.68,0.0,0.00,0.0,0.0,0.0
142671970,-9.91,129.68,0.0,0.00,0.0,0.0,0.0
142758176,-9.91,129.68,0.0,0.00,0.0,0.0,0.0
142844382,-9.91,129.85,0.0,0.00,0.0,0.0,0.0
142930588,-9.91,129.85,0.0,0.00,0.0,0.0,0.0
143016794,-9.97,130.03,0.0,0.00,0.0,0.0,0.0
143103000,-9.91,130.03,0.0,0.00,0.0,0.0,0.0
143189206,-9.91,130.21,0.0,0.00,0.0,0.0,0.0
143275412,-9.91,130.21,0.0,0.00,0.0,0.0,0.0
143361618,-9.91,130.38,0.0,0.00,0.0,0.0,0.0
143447824,-9.91,130.38,0.0,0.00,0.0,0.0,0.0
143534030,-9.91,130.56,0.0,0.00,0.0,0.0,0.0
143620236,-9.91,130.56,0.0,0.00,0.0,0.0,0.0
143706442,-9.97,130.73,0.0,0.00,0.0,0.0,0.0
143792648,-9.91,130.73,0.0,0.00,0.0,0.0,0.0
143878854,-9.97,130.91,0.0,0.00,0.0,0.0,0.0
143965060,-9.91,130.91,0.0,0.00,0.0,0.0,0.0
144051266,-9.97,130.91,0.0,0.00,0.0,0.0,0.0
144137472,-9.91,131.09,0.0,0.00,0.0,0.0,0.0
144223678,-9.97,131.26,0.0,0.00,0.0,0.0,0.0
144309884,-9.91,131.26,0.0,0.00,0.0,0.0,0.0
144396090,-9.91,131.26,0.0,0.00,0.0,0.0,0.0
144482296,-9.97,131.44,0.0,0.00,0.0,0.0,0.0
144568502,-9.91,131.44,0.0,0.00,0.0,0.0,0.0
144654708,-9.97,131.61,0.0,0.00,0.0,0.0,0.0
144740914,-9.97,131.61,0.0,0.00,0.0,0.0,0.0
144827120,-9.97,131.79,0.0,0.00,0.0,0.0,0.0
144913326,-9.97,131.79,0.0,0.00,0.0,0.0,0.0
144999532,-9.97,131.96,0.0,0.00,0.0,0.0,0.0
145085738,-9.97,131.96,0.0,0.00,0.0,0.0,0.0
145171944,-9.97,132.14,0.0,0.00,0.0,0.0,0.0
145258150,-9.97,132.14,0.0,0.00,0.0,0.0,0.0
145344356,-9.97,132.32,0.0,0.00,0.0,0.0,0.0
145430562,-9.97,132.32,0.0,0.00,0.0,0.0,0.0
145516768,-9.97,132.32,0.0,0.00,0.0,0.0,0.0
145602974,-9.97,132.49,0.0,0.00,0.0,0.0,0.0
145689180,-9.97,132.49,0.0,0.00,0.0,0.0,0.0
145775386,-9.97,132.67,0.0,0.00,0.0,0.0,0.0
145861592,-9.97,132.67,0.0,0.00,0.0,0.0,0.0
145947798,-9.97,132.84,0.0,0.00,0.0,0.0,0.0
146034004,-9.97,132.84,0.0,0.00,0.0,0.0,0.0
146120210,-9.97,133.02,0.0,0.00,0.0,0.0,0.0
146206416,-9.97,133.02,0.0,0.00,0.0,0.0,0.0
146292622,-9.97,133.20,0.0,0.00,0.0,0.0,0.0
146378828,-9.97,133.20,0.0,0.00,0.0,0.0,0.0
146465034,-9.97,133.37,0.0,0.00,0.0,0.0,0.0
146551240,-9.97,133.37,0.0,0.00,0.0,0.0,0.0
146637446,-9.97,133.37,0.0,0.00,0.0,0.0,0.0
146723652,-9.97,133.55,0.0,0.00,0.0,0.0,0.0
146809858,-9.97,133.55,0.0,0.00,0.0,0.0,0.0
146896064,-9.97,133.72,0.0,0.00,0.0,0.0,0.0
146982270,-9.97,133.72,0.0,0.00,0.0,0.0,0.0
147068476,-9.97,133.90,0.0,0.00,0.0,0.0,0.0
147154682,-9.97,133.90,0.0,0.00,0.0,0.0,0.0
147240888,-9.97,134.08,0.0,0.00,0.0,0.0,0.0
147327094,-9.97,134.08,0.0,0.00,0.0,0.0,0.0
147413300,-9.97,134.25,0.0,0.00,0.0,0.0,0.0
147499506,-9.97,134.25,0.0,0.00,0.0,0.0,0.0
147585712,-9.97,134.43,0.0,0.00,0.0,0.0,0.0
147671918,-9.97,134.43,0.0,0.00,0.0,0.0,0.0
147758124,-9.97,134.60,0.0,0.00,0.0,0.0,0.0
147844330,-9.97,134.60,0.0,0.00,0.0,0.0,0.0
147930536,-9.97,134.60,0.0,0.00,0.0,0.0,0.0
148016742,-9.97,134.78,0.0,0.00,0.0,0.0,0.0
148102948,-9.97,134.78,0.0,0.00,0.0,0.0,0.0
148189154,-9.97,134.96,0.0,0.00,0.0,0.0,0.0
148275360,-9.97,134.96,0.0,0.00,0.0,0.0,0.0
148361566,-9.97,135.13,0.0,0.00,0.0,0.0,0.0
148447772,-9.97,135.13,0.0,0.00,0.0,0.0,0.0
148533978,-9.97,135.31,0.0,0.00,0.0,0.0,0.0
148620184,-9.97,135.31,0.0,0.00,0.0,0.0,0.0
148706390,-9.97,135.48,0.0,0.00,0.0,0.0,0.0
148792596,-9.97,135.48,0.0,0.00,0.0,0.0,0.0
148878802,-9.97,135.48,0.0,0.00,0.0,0.0,0.0
148965008,-9.97,135.66,0.0,0.00,0.0,0.0,0.0
149051214,-9.97,135.66,0.0,0.00,0.0,0.0,0.0
149137420,-9.97,135.84,0.0,0.00,0.0,0.0,0.0
149223626,-9.97,135.84,0.0,0.00,0.0,0.0,0.0
149309832,-9.97,136.01,0.0,0.00,0.0,0.0,0.0
149396038,-9.97,136.01,0.0,0.00,0.0,0.0,0.0
149482244,-9.97,136.19,0.0,0.00,0.0,0.0,0.0
149568450,-9.97,136.19,0.0,0.00,0.0,0.0,0.0
149654656,-9.97,136.36,0.0,0.00,0.0,0.0,0.0
149740862,-9.97,136.36,0.0,0.00,0.0,0.0,0.0
149827068,-9.97,136.54,0.0,0.00,0.0,0.0,0.0
149913274,-9.97,136.54,0.0,0.00,0.0,0.0,0.0
149999480,-9.97,136.54,0.0,0.00,0.0,0.0,0.0
150085686,-9.97,136.72,0.0,0.00,0.0,0.0,0.0
150171892,-9.97,136.72,0.0,0.00,0.0,0.0,0.0
150258098,-9.97,136.89,0.0,0.00,0.0,0.0,0.0
150344304,-9.97,136.89,0.0,0.00,0.0,0.0,0.0
150430510,-9.97,137.07,0.0,0.00,0.0,0.0,0.0
150516716,-9.97,137.07,0.0,0.00,0.0,0.0,0.0
150602922,-9.97,137.24,0.0,0.00,0.0,0.0,0.0
150689128,-9.97,137.24,0.0,0.00,0.0,0.0,0.0
150775334,-9.97,137.42,0.0,0.00,0.0,0.0,0.0
150861540,-9.97,137.42,0.0,0.00,0.0,0.0,0.0
150947746,-9.97,137.60,0.0,0.00,0.0,0.0,0.0
151033952,-9.97,137.60,0.0,0.00,0.0,0.0,0.0
151120158,-9.97,137.77,0.0,0.00,0.0,0.0,0.0
151206364,-9.97,137.77,0.0,0.00,0.0,0.0,0.0
151292570,-9.97,137.77,0.0,0.00,0.0,0.0,0.0
151378776,-9.97,137.95,0.0,0.00,0.0,0.0,0.0
151464982,-9.97,137.95,0.0,0.00,0.0,0.0,0.0
151551188,-9.97,138.12,0.0,0.00,0.0,0.0,0.0
151637394,-9.97,138.12,0.0,0.00,0.0,0.0,0.0
151723600,-9.97,138.30,0.0,0.00,0.0,0.0,0.0
151809806,-9.97,138.30,0.0,0.00,0.0,0.0,0.0
151896012,-9.97,138.48,0.0,0.00,0.0,0.0,0.0
151982218,-9.97,138.48,0.0,0.00,0.0,0.0,0.0
152068424,-9.97,138.48,0.0,0.00,0.0,0.0,0.0
152154630,-9.97,138.65,0.0,0.00,0.0,0.0,0.0
152240836,-9.97,138.65,0.0,0.00,0.0,0.0,0.0
152327042,-9.97,138.83,0.0,0.00,0.0,0.0,0.0
152413248,-9.97,138.83,0.0,0.00,0.0,0.0,0.0
152499454,-9.97,139.00,0.0,0.00,0.0,0.0,0.0
152585660,-9.97,139.00,0.0,0.00,0.0,0.0,0.0
152671866,-9.97,139.00,0.0,0.00,0.0,0.0,0.0
152758072,-9.97,139.18,0.0,0.00,0.0,0.0,0.0
152844278,-9.97,139.18,0.0,0.00,0.0,0.0,0.0
152930484,-9.97,139.35,0.0,0.00,0.0,0.0,0.0
153016690,-9.97,139.35,0.0,0.00,0.0,0.0,0.0
153102896,-9.97,139.53,0.0,0.00,0.0,0.0,0.0
153189102,-9.97,139.53,0.0,0.00,0.0,0.0,0.0
153275308,-9.97,139.71,0.0,0.00,0.0,0.0,0.0
153361514,-9.97,139.71,0.0,0.00,0.0,0.0,0.0
153447720,-9.97,139.88,0.0,0.00,0.0,0.0,0.0
153533926,-9.97,139.88,0.0,0.00,0.0,0.0,0.0
153620132,-9.97,140.06,0.0,0.00,0.0,0.0,0.0
153706338,-9.97,140.06,0.0,0.00,0.0,0.0,0.0
153792544,-9.97,140.06,0.0,0.00,0.0,0.0,0.0
153878750,-9.97,140.23,0.0,0.00,0.0,0.0,0.0
153964956,-9.97,140.23,0.0,0.00,0.0,0.0,0.0
154051162,-9.97,140.41,0.0,0.00,0.0,0.0,0.0
154137368,-9.97,140.41,0.0,0.00,0.0,0.0,0.0
154223574,-9.97,140.59,0.0,0.00,0.0,0.0,0.0
154309780,-9.97,140.59,0.0,0.00,0.0,0.0,0.0
154395986,-9.97,140.76,0.0,0.00,0.0,0.0,0.0
154482192,-9.97,140.76,0.0,0.00,0.0,0.0,0.0
154568398,-9.97,140.76,0.0,0.00,0.0,0.0,0.0
154654604,-9.97,140.94,0.0,0.00,0.0,0.0,0.0
154740810,-9.97,140.94,0.0,0.00,0.0,0.0,0.0
154827016,-9.97,141.11,0.0,0.00,0.0,0.0,0.0
154913222,-9.97,141.11,0.0,0.00,0.0,0.0,0.0
154999428,-9.97,141.29,0.0,0.00,0.0,0.0,0.0
155085634,-9.97,141.29,0.0,0.00,0.0,0.0,0.0
155171840,-9.97,141.47,0.0,0.00,0.0,0.0,0.0
155258046,-9.97,141.47,0.0,0.00,0.0,0.0,0.0
155344252,-9.97,141.47,0.0,0.00,0.0,0.0,0.0
155430458,-9.97,141.64,0.0,0.00,0.0,0.0,0.0
155516664,-9.97,141.82,0.0,0.00,0.0,0.0,0.0
155602870,-9.97,141.82,0.0,0.00,0.0,0.0,0.0
155689076,-9.97,141.82,0.0,0.00,0.0,0.0,0.0
155775282,-9.97,141.99,0.0,0.00,0.0,0.0,0.0
155861488,-9.97,141.99,0.0,0.00,0.0,0.0,0.0
155947694,-9.97,142.17,0.0,0.00,0.0,0.0,0.0
156033900,-9.97,142.17,0.0,0.00,0.0,0.0,0.0
156120106,-9.97,142.17,0.0,0.00,0.0,0.0,0.0
156206312,-9.97,142.35,0.0,0.00,0.0,0.0,0.0
156292518,-9.97,142.35,0.0,0.00,0.0,0.0,0.0
156378724,-9.97,142.52,0.0,0.00,0.0,0.0,0.0
156464930,-9.97,142.52,0.0,0.00,0.0,0.0,0.0
156551136,-9.91,142.70,0.0,0.00,0.0,0.0,0.0
156637342,-9.91,142.70,0.0,0.00,0.0,0.0,0.0
156723548,-9.91,142.87,0.0,0.00,0.0,0.0,0.0
156809754,-9.91,142.87,0.0,0.00,0.0,0.0,0.0
156895960,-9.91,143.05,0.0,0.00,0.0,0.0,0.0
156982166,-9.91,143.05,0.0,0.00,0.0,0.0,0.0
157068372,-9.91,143.23,0.0,0.00,0.0,0.0,0.0
157154578,-9.97,143.23,0.0,0.00,0.0,0.0,0.0
157240784,-9.91,143.23,0.0,0.00,0.0,0.0,0.0
157326990,-9.91,143.40,0.0,0.00,0.0,0.0,0.0
157413196,-9.91,143.40,0.0,0.00,0.0,0.0,0.0
157499402,-9.97,143.58,0.0,0.00,0.0,0.0,0.0
157585608,-9.91,143.58,0.0,0.00,0.0,0.0,0.0
157671814,-9.91,143.75,0.0,0.00,0.0,0.0,0.0
157758020,-9.91,143.75,0.0,0.00,0.0,0.0,0.0
157844226,-9.91,143.93,0.0,0.00,0.0,0.0,0.0
157930432,-9.91,143.93,0.0,0.00,0.0,0.0,0.0
158016638,-9.91,143.93,0.0,0.00,0.0,0.0,0.0
158102844,-9.91,144.11,0.0,0.00,0.0,0.0,0.0
158189050,-9.91,144.11,0.0,0.00,0.0,0.0,0.0
158275256,-9.91,144.28,0.0,0.00,0.0,0.0,0.0
158361462,-9.91,144.28,0.0,0.00,0.0,0.0,0.0
158447668,-9.91,144.46,0.0,0.00,0.0,0.0,0.0
158533874,-9.91,144.46,0.0,0.00,0.0,0.0,0.0
158620080,-9.91,144.63,0.0,0.00,0.0,0.0,0.0
158706286,-9.91,144.63,0.0,0.00,0.0,0.0,0.0
158792492,-9.91,144.81,0.0,0.00,0.0,0.0,0.0
158878698,-9.91,144.81,0.0,0.00,0.0,0.0,0.0
158964904,-9.91,144.99,0.0,0.00,0.0,0.0,0.0
159051110,-9.91,144.99,0.0,0.00,0.0,0.0,0.0
159137316,-9.91,144.99,0.0,0.00,0.0,0.0,0.0
159223522,-9.91,145.16,0.0,0.00,0.0,0.0,0.0
159309728,-9.91,145.16,0.0,0.00,0.0,0.0,0.0
159395934,-9.91,145.34,0.0,0.00,0.0,0.0,0.0
159482140,-9.91,145.34,0.0,0.00,0.0,0.0,0.0
159568346,-9.91,145.51,0.0,0.00,0.0,0.0,0.0
159654552,-9.91,145.51,0.0,0.00,0.0,0.0,0.0
159740758,-9.91,145.69,0.0,0.00,0.0,0.0,0.0
159826964,-9.91,145.69,0.0,0.00,0.0,0.0,0.0
159913170,-9.91,145.87,0.0,0.00,0.0,0.0,0.0
159999376,-9.91,145.87,0.0,0.00,0.0,0.0,0.0
160085582,-9.91,146.04,0.0,0.00,0.0,0.0,0.0
160171788,-9.91,146.04,0.0,0.00,0.0,0.0,0.0
160257994,-9.91,146.22,0.0,0.00,0.0,0.0,0.0
160344200,-9.91,146.22,0.0,0.00,0.0,0.0,0.0
160430406,-9.91,146.22,0.0,0.00,0.0,0.0,0.0
160516612,-9.91,146.39,0.0,0.00,0.0,0.0,0.0
160602818,-9.91,146.39,0.0,0.00,0.0,0.0,0.0
160689024,-9.91,146.57,0.0,0.00,0.0,0.0,0.0
160775230,-9.91,146.57,0.0,0.00,0.0,0.0,0.0
160861436,-9.91,146.74,0.0,0.00,0.0,0.0,0.0
160947642,-9.91,146.74,0.0,0.00,0.0,0.0,0.0
161033848,-9.91,146.92,0.0,0.00,0.0,0.0,0.0
161120054,-9.91,146.92,0.0,0.00,0.0,0.0,0.0
161206260,-9.91,147.10,0.0,0.00,0.0,0.0,0.0
161292466,-9.91,147.10,0.0,0.00,0.0,0.0,0.0
161378672,-9.91,147.10,0.0,0.00,0.0,0.0,0.0
161464878,-9.91,147.27,0.0,0.00,0.0,0.0,0.0
161551084,-9.91,147.27,0.0,0.00,0.0,0.0,0.0
161637290,-9.91,147.45,0.0,0.00,0.0,0.0,0.0
161723496,-9.91,147.45,0.0,0.00,0.0,0.0,0.0
161809702,-9.91,147.62,0.0,0.00,0.0,0.0,0.0
161895908,-9.91,147.62,0.0,0.00,0.0,0.0,0.0
161982114,-9.91,147.80,0.0,0.00,0.0,0.0,0.0
162068320,-9.91,147.80,0.0,0.00,0.0,0.0,0.0
162154526,-9.91,147.98,0.0,0.00,0.0,0.0,0.0
162240732,-9.91,147.98,0.0,0.00,0.0,0.0,0.0
162326938,-9.91,148.15,0.0,0.00,0.0,0.0,0.0
162413144,-9.91,148.15,0.0,0.00,0.0,0.0,0.0
162499350,-9.91,148.33,0.0,0.00,0.0,0.0,0.0
162585556,-9.91,148.33,0.0,0.00,0.0,0.0,0.0
162671762,-9.91,148.50,0.0,0.00,0.0,0.0,0.0
162757968,-9.91,148.50,0.0,0.00,0.0,0.0,0.0
162844174,-9.91,148.50,0.0,0.00,0.0,0.0,0.0
162930380,-9.91,148.68,0.0,0.00,0.0,0.0,0.0
163016586,-9.91,148.68,0.0,0.00,0.0,0.0,0.0
163102792,-9.91,148.86,0.0,0.00,0.0,0.0,0.0
163188998,-9.91,148.86,0.0,0.00,0.0,0.0,0.0
163275204,-9.91,149.03,0.0,0.00,0.0,0.0,0.0
163361410,-9.91,149.03,0.0,0.00,0.0,0.0,0.0
163447616,-9.91,149.21,0.0,0.00,0.0,0.0,0.0
163533822,-9.91,149.21,0.0,0.00,0.0,0.0,0.0
163620028,-9.91,149.38,0.0,0.00,0.0,0.0,0.0
163706234,-9.91,149.38,0.0,0.00,0.0,0.0,0.0
163792440,-9.91,149.56,0.0,0.00,0.0,0.0,0.0
163878646,-9.91,149.56,0.0,0.00,0.0,0.0,0.0
163964852,-9.91,149.56,0.0,0.00,0.0,0.0,0.0
164051058,-9.91,149.74,0.0,0.00,0.0,0.0,0.0
164137264,-9.91,149.74,0.0,0.00,0.0,0.0,0.0
164223470,-9.91,149.91,0.0,0.00,0.0,0.0,0.0
164309676,-9.91,149.91,0.0,0.00,0.0,0.0,0.0
164395882,-9.91,150.09,0.0,0.00,0.0,0.0,0.0
164482088,-9.91,150.09,0.0,0.00,0.0,0.0,0.0
164568294,-9.91,150.26,0.0,0.00,0.0,0.0,0.0
164654500,-9.91,150.26,0.0,0.00,0.0,0.0,0.0
164740706,-9.91,150.44,0.0,0.00,0.0,0.0,0.0
164826912,-9.91,150.44,0.0,0.00,0.0,0.0,0.0
164913118,-9.91,150.62,0.0,0.00,0.0,0.0,0.0
164999324,-9.91,150.62,0.0,0.00,0.0,0.0,0.0
165085530,-9.91,150.62,0.0,0.00,0.0,0.0,0.0
165171736,-9.91,150.79,0.0,0.00,0.0,0.0,0.0
165257942,-9.91,150.79,0.0,0.00,0.0,0.0,0.0
165344148,-9.91,150.97,0.0,0.00,0.0,0.0,0.0
165430354,-9.91,150.97,0.0,0.00,0.0,0.0,0.0
165516560,-9.91,151.14,0.0,0.00,0.0,0.0,0.0
165602766,-9.91,151.14,0.0,0.00,0.0,0.0,0.0
165688972,-9.91,151.32,0.0,0.00,0.0,0.0,0.0
165775178,-9.91,151.32,0.0,0.00,0.0,0.0,0.0
165861384,-9.91,151.50,0.0,0.00,0.0,0.0,0.0
165947590,-9.91,151.50,0.0,0.00,0.0,0.0,0.0
166033796,-9.91,151.50,0.0,0.00,0.0,0.0,0.0
166120002,-9.91,151.67,0.0,0.00,0.0,0.0,0.0
166206208,-9.91,151.67,0.0,0.00,0.0,0.0,0.0
166292414,-9.91,151.85,0.0,0.00,0.0,0.0,0.0
166378620,-9.91,151.85,0.0,0.00,0.0,0.0,0.0
166464826,-9.91,152.02,0.0,0.00,0.0,0.0,0.0
166551032,-9.91,152.02,0.0,0.00,0.0,0.0,0.0
166637238,-9.91,152.20,0.0,0.00,0.0,0.0,0.0
166723444,-9.91,152.20,0.0,0.00,0.0,0.0,0.0
166809650,-9.91,152.38,0.0,0.00,0.0,0.0,0.0
166895856,-9.91,152.38,0.0,0.00,0.0,0.0,0.0
166982062,-9.91,152.38,0.0,0.00,0.0,0.0,0.0
167068268,-9.91,152.55,0.0,0.00,0.0,0.0,0.0
167154474,-9.91,152.55,0.0,0.00,0.0,0.0,0.0
167240680,-9.91,152.73,0.0,0.00,0.0,0.0,0.0
167326886,-9.91,152.73,0.0,0.00,0.0,0.0,0.0
167413092,-9.91,152.90,0.0,0.00,0.0,0.0,0.0
167499298,-9.91,152.90,0.0,0.00,0.0,0.0,0.0
167585504,-9.91,153.08,0.0,0.00,0.0,0.0,0.0
167671710,-9.91,153.08,0.0,0.00,0.0,0.0,0.0
167757916,-9.91,153.26,0.0,0.00,0.0,0.0,0.0
167844122,-9.91,153.26,0.0,0.00,0.0,0.0,0.0
167930328,-9.91,153.26,0.0,0.00,0.0,0.0,0.0
168016534,-9.91,153.43,0.0,0.00,0.0,0.0,0.0
168102740,-9.91,153.43,0.0,0.00,0.0,0.0,0.0
168188946,-9.91,153.61,0.0,0.00,0.0,0.0,0.0
168275152,-9.91,153.61,0.0,0.00,0.0,0.0,0.0
168361358,-9.91,153.78,0.0,0.00,0.0,0.0,0.0
168447564,-9.91,153.78,0.0,0.00,0.0,0.0,0.0
168533770,-9.91,153.96,0.0,0.00,0.0,0.0,0.0
168619976,-9.91,153.96,0.0,0.00,0.0,0.0,0.0
168706182,-9.91,154.13,0.0,0.00,0.0,0.0,0.0
168792388,-9.91,154.13,0.0,0.00,0.0,0.0,0.0
168878594,-9.91,154.31,0.0,0.00,0.0,0.0,0.0
168964800,-9.91,154.31,0.0,0.00,0.0,0.0,0.0
169051006,-9.91,154.49,0.0,0.00,0.0,0.0,0.0
169137212,-9.91,154.49,0.0,0.00,0.0,0.0,0.0
169223418,-9.91,154.66,0.0,0.00,0.0,0.0,0.0
169309624,-9.91,154.66,0.0,0.00,0.0,0.0,0.0
169395830,-9.91,154.84,0.0,0.00,0.0,0.0,0.0
169482036,-9.91,154.84,0.0,0.00,0.0,0.0,0.0
169568242,-9.91,154.84,0.0,0.00,0.0,0.0,0.0
169654448,-9.91,155.01,0.0,0.00,0.0,0.0,0.0
169740654,-9.91,155.01,0.0,0.00,0.0,0.0,0.0
169826860,-9.91,155.19,0.0,0.00,0.0,0.0,0.0
169913066,-9.91,155.19,0.0,0.00,0.0,0.0,0.0
169999272,-9.91,155.37,0.0,0.00,0.0,0.0,0.0
170085478,-9.91,155.37,0.0,0.00,0.0,0.0,0.0
170171684,-9.91,155.54,0.0,0.00,0.0,0.0,0.0
170257890,-9.91,155.54,0.0,0.00,0.0,0.0,0.0
170344096,-9.91,155.72,0.0,0.00,0.0,0.0,0.0
170430302,-9.91,155.72,0.0,0.00,0.0,0.0,0.0
170516508,-9.91,155.89,0.0,0.00,0.0,0.0,0.0
170602714,-9.91,155.89,0.0,0.00,0.0,0.0,0.0
170688920,-9.91,156.07,0.0,0.00,0.0,0.0,0.0
170775126,-9.91,156.07,0.0,0.00,0.0,0.0,0.0
170861332,-9.91,156.25,0.0,0.00,0.0,0.0,0.0
170947538,-9.91,156.25,0.0,0.00,0.0,0.0,0.0
171033744,-9.91,156.25,0.0,0.00,0.0,0.0,0.0
171119950,-9.91,156.42,0.0,0.00,0.0,0.0,0.0
171206156,-9.91,156.42,0.0,0.00,0.0,0.0,0.0
171292362,-9.91,156.60,0.0,0.00,0.0,0.0,0.0
171378568,-9.91,156.60,0.0,0.00,0.0,0.0,0.0
171464774,-9.91,156.77,0.0,0.00,0.0,0.0,0.0
171550980,-9.91,156.77,0.0,0.00,0.0,0.0,0.0
171637186,-9.91,156.95,0.0,0.00,0.0,0.0,0.0
171723392,-9.91,156.95,0.0,0.00,0.0,0.0,0.0
171809598,-9.91,157.13,0.0,0.00,0.0,0.0,0.0
171895804,-9.91,157.13,0.0,0.00,0.0,0.0,0.0
171982010,-9.85,157.30,0.0,0.00,0.0,0.0,0.0
172068216,-9.91,157.30,0.0,0.00,0.0,0.0,0.0
172154422,-9.91,157.48,0.0,0.00,0.0,0.0,0.0
172240628,-9.85,157.48,0.0,0.00,0.0,0.0,0.0
172326834,-9.91,157.48,0.0,0.00,0.0,0.0,0.0
172413040,-9.91,157.65,0.0,0.00,0.0,0.0,0.0
172499246,-9.85,157.65,0.0,0.00,0.0,0.0,0.0
172585452,-9.85,157.83,0.0,0.00,0.0,0.0,0.0
