Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
28033873,-0.06,57.54,0.7,296.19,91.1,91.1,89.5
28066092,-0.06,57.54,0.7,296.19,91.1,91.1,89.5
28098311,-0.06,57.36,0.7,296.19,91.4,91.4,89.5
28130530,-0.06,57.36,0.7,296.19,91.4,91.4,89.5
28162749,-0.06,57.36,0.7,296.19,91.4,91.4,89.5
28194968,-0.06,57.18,0.7,296.19,91.7,91.7,89.5
28227187,-0.00,57.18,0.0,?,91.7,91.7,90.0
28259406,-0.06,57.01,0.7,296.19,92.1,92.1,89.5
28291625,-0.06,57.01,0.7,296.19,92.1,92.1,89.5
28323844,-0.06,56.83,0.7,296.19,92.4,92.4,89.5
28356063,-0.06,56.83,0.7,296.19,92.4,92.4,89.5
28388282,-0.06,56.66,0.7,296.19,92.7,92.7,89.5
28420501,-0.06,56.66,0.7,296.19,92.7,92.7,89.5
28452720,-0.00,56.66,0.0,?,92.7,92.7,90.0
28484939,-0.06,56.48,0.8,296.19,93.1,93.1,89.5
28517158,-0.06,56.48,0.8,296.19,93.1,93.1,89.5
28549377,-0.06,56.30,0.8,296.19,93.4,93.4,89.5
28581596,-0.06,56.30,0.8,296.19,93.4,93.4,89.5
28613815,-0.06,56.30,0.8,296.19,93.4,93.4,89.5
28646034,-0.00,56.13,0.0,?,93.8,93.8,90.0
28678253,-0.06,56.13,0.8,296.19,93.8,93.8,89.5
28710472,-0.00,55.95,0.0,?,94.1,94.1,90.0
28742691,-0.06,55.95,0.8,296.19,94.1,94.1,89.5
28774910,-0.00,55.78,0.0,?,94.5,94.5,90.0
28807129,-0.00,55.78,0.0,?,94.5,94.5,90.0
28839348,-0.00,55.60,0.0,?,94.8,94.8,90.0
28871567,-0.06,55.60,0.8,296.19,94.8,94.8,89.5
28903786,-0.06,55.43,0.8,296.19,95.2,95.2,89.5
28936005,-0.06,55.43,0.8,296.19,95.2,95.2,89.5
28968224,-0.06,55.43,0.8,296.19,95.2,95.2,89.5
29000443,-0.00,55.25,0.0,?,95.5,95.5,90.0
29032662,-0.06,55.25,0.8,296.19,95.5,95.5,89.5
29064881,-0.00,55.07,0.0,?,95.9,95.9,90.0
29097100,-0.00,55.07,0.0,?,95.9,95.9,90.0
29129319,-0.06,55.07,0.8,296.19,95.9,95.9,89.5
29161538,-0.00,54.90,0.0,?,96.3,96.3,90.0
29193757,-0.00,54.90,0.0,?,96.3,96.3,90.0
29225976,-0.00,54.72,0.0,?,96.6,96.6,90.0
29258195,-0.00,54.72,0.0,?,96.6,96.6,90.0
29290414,-0.00,54.55,0.0,?,97.0,97.0,90.0
29322633,-0.00,54.55,0.0,?,97.0,97.0,90.0
29354852,-0.06,54.55,0.8,296.19,97.0,97.0,89.5
29387071,-0.00,54.37,0.0,?,97.4,97.4,90.0
29419290,-0.00,54.37,0.0,?,97.4,97.4,90.0
29451509,-0.00,54.19,0.0,?,97.7,97.7,90.0
29483728,-0.00,54.19,0.0,?,97.7,97.7,90.0
29515947,-0.00,54.02,0.0,?,98.1,98.1,90.0
29548166,-0.00,54.02,0.0,?,98.1,98.1,90.0
29580385,-0.00,54.02,0.0,?,98.1,98.1,90.0
29612604,-0.00,53.84,0.0,?,98.5,98.5,90.0
29644823,-0.00,53.84,0.0,?,98.5,98.5,90.0
29677042,-0.00,53.67,0.0,?,98.8,98.8,90.0
29709261,-0.00,53.67,0.0,?,98.8,98.8,90.0
29741480,-0.00,53.49,0.0,?,99.2,99.2,90.0
29773699,-0.00,53.49,0.0,?,99.2,99.2,90.0
29805918,-0.00,53.49,0.0,?,99.2,99.2,90.0
29838137,-0.00,53.31,0.0,?,99.6,99.6,90.0
29870356,-0.00,53.31,0.0,?,99.6,99.6,90.0
29902575,-0.00,53.14,0.0,?,100.0,100.0,90.0
29934794,-0.00,53.14,0.0,?,100.0,100.0,90.0
29967013,-0.00,52.96,0.0,?,100.4,100.4,90.0
