Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
1000000,-1.00,63.70,10.2,17.44,79.6,80.2,82.7
1192887,-0.00,2.46,0.0,?,2325.6,2325.6,90.0
1385774,0.06,2.99,243.7,296.19,1883.5,1899.2,82.6
1578661,0.06,4.22,123.3,296.19,1344.9,1350.5,84.8
1771548,0.06,5.45,74.2,296.19,1044.4,1047.0,85.9
1964435,0.06,6.86,47.0,296.19,831.3,832.6,86.8
2157322,0.06,8.27,32.4,296.19,690.1,690.9,87.3
2350209,0.06,9.68,23.7,296.19,589.7,590.2,87.7
2543096,0.06,11.09,18.1,296.19,514.6,514.9,88.0
2735983,-0.00,12.49,0.0,?,456.8,456.8,90.0
2928870,0.06,13.90,11.5,296.19,409.8,410.0,88.4
3121757,0.06,15.31,9.5,296.19,371.8,371.9,88.5
3314644,0.06,16.72,8.0,296.19,340.2,340.2,88.7
3507531,0.06,18.12,6.8,296.19,313.4,313.4,88.8
3700418,0.06,19.53,5.9,296.19,290.4,290.5,88.8
3893305,0.06,20.94,5.1,296.19,270.5,270.5,88.9
4086192,0.06,22.35,4.5,296.19,253.1,253.1,89.0
4279079,0.06,23.58,4.0,296.19,239.5,239.5,89.0
4471966,0.06,24.99,3.6,296.19,225.6,225.6,89.1
4664853,0.06,26.39,3.2,296.19,213.2,213.2,89.1
4857740,0.06,27.80,2.9,296.19,202.0,202.0,89.2
5050627,0.06,29.21,2.7,296.19,191.9,191.9,89.2
5243514,0.06,30.62,2.4,296.19,182.6,182.7,89.2
5436401,0.06,32.02,2.2,296.19,174.2,174.2,89.3
5629288,0.06,33.43,2.0,296.19,166.5,166.5,89.3
5822175,0.06,34.84,1.9,296.19,159.3,159.4,89.3
6015062,0.12,36.25,3.5,148.10,152.7,152.7,88.7
6207949,0.12,37.48,3.3,148.10,147.3,147.4,88.7
6400836,0.12,39.06,3.0,148.10,140.9,140.9,88.8
6593723,0.12,40.29,2.8,148.10,136.2,136.3,88.8
6786610,0.12,41.70,2.7,148.10,131.2,131.3,88.8
6979497,0.12,43.11,2.5,148.10,126.5,126.6,88.9
7172384,0.12,44.52,2.4,148.10,122.1,122.2,88.9
7365271,0.12,45.92,2.2,148.10,118.0,118.0,88.9
7558158,0.12,47.33,2.1,148.10,114.1,114.1,88.9
7751045,0.12,48.74,2.0,148.10,110.4,110.4,89.0
7943932,0.12,50.32,1.9,148.10,106.4,106.4,89.0
8136819,0.18,51.73,2.7,98.73,103.1,103.1,88.5
8329706,0.18,53.14,2.5,98.73,99.9,100.0,88.5
8522593,0.18,54.55,2.4,98.73,96.9,97.0,88.6
8715480,0.18,55.95,2.3,98.73,94.1,94.1,88.6
8908367,0.18,57.36,2.2,98.73,91.4,91.4,88.6
9101254,0.18,58.77,2.1,98.73,88.8,88.8,88.6
9294141,0.18,60.18,2.0,98.73,86.3,86.3,88.7
9487028,0.18,61.58,1.9,98.73,83.9,83.9,88.7
9679915,0.23,62.99,2.5,74.05,81.6,81.6,88.3
9872802,0.23,64.57,2.4,74.05,79.1,79.1,88.3
10065689,0.29,65.98,2.8,59.24,76.9,77.0,87.9
10258576,0.29,67.39,2.7,59.24,74.9,75.0,87.9
10451463,0.29,68.80,2.6,59.24,73.0,73.0,87.9
10644350,0.29,70.38,2.5,59.24,70.8,70.9,87.9
10837237,0.29,71.79,2.5,59.24,69.0,69.1,88.0
11030124,0.35,73.20,2.8,49.37,67.3,67.3,87.6
11223011,0.35,74.78,2.7,49.37,65.3,65.4,87.6
11415898,0.35,76.19,2.7,49.37,63.7,63.8,87.6
11608785,0.35,77.60,2.6,49.37,62.1,62.2,87.6
11801672,0.35,79.18,2.5,49.37,60.4,60.5,87.6
11994559,0.35,80.59,2.4,49.37,58.9,59.0,87.6
12187446,0.41,81.99,2.7,42.32,57.4,57.5,87.3
12380333,0.41,83.58,2.7,42.32,55.9,55.9,87.3
12573220,0.41,84.99,2.6,42.32,54.5,54.6,87.3
12766107,0.41,86.57,2.5,42.32,53.0,53.1,87.3
12958994,0.41,88.15,2.4,42.32,51.6,51.6,87.3
13151881,0.41,89.56,2.4,42.32,50.3,50.4,87.3
13344768,0.47,91.14,2.6,37.03,48.9,49.0,86.9
13537655,0.47,92.73,2.6,37.03,47.6,47.7,86.9
13730542,0.47,94.13,2.5,37.03,46.5,46.5,86.9
13923429,0.47,95.72,2.5,37.03,45.2,45.2,86.9
14116316,0.47,97.30,2.4,37.03,43.9,44.0,86.9
14309203,0.47,98.71,2.3,37.03,42.9,42.9,86.9
14502090,0.53,100.29,2.6,32.92,41.7,41.8,86.5
14694977,0.53,101.88,2.5,32.92,40.5,40.6,86.4
14887864,0.59,103.46,2.7,29.63,39.4,39.5,86.0
15080751,0.59,104.87,2.7,29.63,38.4,38.5,86.0
15273638,0.59,106.63,2.6,29.63,37.2,37.3,86.0
15466525,0.65,108.04,2.8,26.94,36.2,36.3,85.5
15659412,0.65,109.62,2.8,26.94,35.2,35.3,85.5
15852299,0.65,111.20,2.7,26.94,34.2,34.3,85.4
16045186,0.65,112.79,2.7,26.94,33.2,33.3,85.4
16238073,0.65,114.37,2.6,26.94,32.2,32.3,85.3
16430960,0.65,115.95,2.6,26.94,31.2,31.3,85.3
16623847,0.70,117.54,2.8,24.70,30.3,30.4,84.8
16816734,0.70,119.12,2.7,24.70,29.3,29.4,84.7
17009621,0.70,120.70,2.7,24.70,28.4,28.5,84.6
17202508,0.70,122.29,2.6,24.70,27.5,27.6,84.5
17395395,0.70,123.87,2.6,24.70,26.6,26.7,84.4
17588282,0.70,125.45,2.6,24.70,25.7,25.9,84.3
17781169,0.76,127.04,2.7,22.80,24.8,25.0,83.7
17974056,0.76,128.80,2.7,22.80,23.9,24.1,83.6
18166943,0.76,130.38,2.7,22.80,23.1,23.2,83.4
18359830,0.76,131.96,2.6,22.80,22.2,22.4,83.3
18552717,0.76,133.55,2.6,22.80,21.4,21.6,83.1
18745604,0.76,135.31,2.6,22.80,20.5,20.7,82.9
18938491,0.76,136.89,2.5,22.80,19.7,19.9,82.7
19131378,0.82,138.48,2.7,21.17,18.9,19.1,81.9
19324265,0.82,140.23,2.7,21.17,18.0,18.2,81.6
19517152,0.82,141.82,2.6,21.17,17.3,17.5,81.3
19710039,0.82,143.58,2.6,21.17,16.4,16.6,80.9
19902926,0.82,145.16,2.6,21.17,15.6,15.9,80.6
20095813,0.82,146.74,2.6,21.17,14.9,15.1,80.2
20288700,0.82,148.50,2.5,21.17,14.1,14.3,79.7
20481587,0.82,150.26,2.5,21.17,13.2,13.5,79.2
20674474,0.82,151.85,2.5,21.17,12.5,12.8,78.7
20867361,0.94,153.61,2.8,18.53,11.7,12.0,76.3
21060248,0.94,155.37,2.8,18.53,10.9,11.2,75.4
21253135,0.94,156.95,2.8,18.53,10.2,10.5,74.5
21446022,0.94,158.71,2.8,18.53,9.4,9.8,73.4
21638909,0.94,160.47,2.8,18.53,8.6,9.0,72.1
21831796,0.88,162.05,2.6,19.76,7.9,8.3,71.8
22024683,0.88,163.81,2.6,19.76,7.1,7.5,70.0
22217570,0.88,165.40,2.6,19.76,6.4,6.9,68.1
22410457,0.94,166.98,2.7,18.53,5.7,6.3,64.3
22603344,0.94,168.56,2.7,18.53,5.0,5.7,61.4
22796231,0.94,170.32,2.7,18.53,4.2,5.0,57.2
22989118,0.94,172.26,2.7,18.53,3.4,4.3,51.2
23182005,0.94,174.02,2.7,18.53,2.6,3.8,43.9
23374892,0.94,175.78,2.7,18.53,1.8,3.3,34.2
23567779,0.88,177.36,2.5,19.76,1.1,2.8,24.4
23760666,0.88,179.12,2.5,19.76,0.4,2.6,8.6
23953553,0.88,180.00,2.5,19.76,0.0,2.5,0.0
24146440,0.88,180.00,2.5,19.76,0.0,2.5,0.0
24339327,0.88,180.00,2.5,19.76,0.0,2.5,0.0
24532214,0.88,180.00,2.5,19.76,0.0,2.5,0.0
24725101,0.88,180.00,2.5,19.76,0.0,2.5,0.0
24917988,0.88,179.82,2.5,19.76,0.1,2.5,1.7
25110875,0.88,178.06,2.5,19.76,0.8,2.7,18.4
25303762,0.88,176.30,2.5,19.76,1.6,3.0,32.4
25496649,0.88,174.55,2.5,19.76,2.4,3.5,43.1
25689536,0.88,172.79,2.5,19.76,3.1,4.0,51.1
25882423,0.88,171.20,2.5,19.76,3.8,4.6,56.4
26075310,0.88,169.62,2.6,19.76,4.5,5.2,60.6
26268197,0.82,167.86,2.4,21.17,5.3,5.8,65.8
26461084,0.82,166.10,2.4,21.17,6.1,6.5,68.5
26653971,0.82,164.52,2.4,21.17,6.8,7.2,70.5
26846858,0.82,162.76,2.4,21.17,7.6,7.9,72.3
27039745,0.82,161.00,2.4,21.17,8.3,8.7,73.8
27232632,0.82,159.41,2.4,21.17,9.1,9.4,74.9
27425519,0.76,157.65,2.3,22.80,9.9,10.1,77.0
27618406,0.76,156.07,2.3,22.80,10.6,10.8,77.8
27811293,0.76,154.31,2.3,22.80,11.4,11.6,78.5
28004180,0.76,152.55,2.3,22.80,12.2,12.4,79.2
28197067,0.76,150.97,2.3,22.80,12.9,13.1,79.7
28389954,0.76,149.21,2.4,22.80,13.7,13.9,80.3
28582841,0.70,147.62,2.2,24.70,14.5,14.7,81.4
28775728,0.76,145.87,2.4,22.80,15.3,15.5,81.1
28968615,0.70,144.28,2.2,24.70,16.1,16.2,82.1
29161502,0.76,142.70,2.4,22.80,16.8,17.0,81.7
29354389,0.70,140.94,2.3,24.70,17.7,17.8,82.7
29547276,0.76,139.35,2.5,22.80,18.5,18.6,82.3
29740163,0.70,137.77,2.3,24.70,19.3,19.4,83.1
29933050,0.70,136.01,2.4,24.70,20.2,20.3,83.3
30125937,0.70,134.43,2.4,24.70,21.0,21.1,83.5
30318824,0.70,132.67,2.4,24.70,21.9,22.0,83.7
30511711,0.65,131.09,2.2,26.94,22.7,22.8,84.4
30704598,0.65,129.50,2.3,26.94,23.5,23.7,84.5
30897485,0.65,127.92,2.3,26.94,24.4,24.5,84.6
31090372,0.59,126.33,2.1,29.63,25.3,25.3,85.2
31283259,0.59,124.75,2.1,29.63,26.1,26.2,85.3
31476146,0.59,123.17,2.2,29.63,27.0,27.1,85.4
31669033,0.53,121.58,2.0,32.92,27.9,28.0,85.9
31861920,0.53,120.00,2.0,32.92,28.8,28.9,86.0
32054807,0.53,118.42,2.1,32.92,29.8,29.8,86.0
32247694,0.53,116.83,2.1,32.92,30.7,30.8,86.1
32440581,0.47,115.25,1.9,37.03,31.7,31.7,86.6
32633468,0.47,113.67,1.9,37.03,32.6,32.7,86.6
32826355,0.47,112.08,2.0,37.03,33.6,33.7,86.7
33019242,0.47,110.50,2.0,37.03,34.6,34.7,86.7
33212129,0.41,109.09,1.8,42.32,35.6,35.6,87.1
33405016,0.41,107.51,1.8,42.32,36.6,36.7,87.2
33597903,0.41,105.92,1.9,42.32,37.7,37.7,87.2
33790790,0.41,104.34,1.9,42.32,38.8,38.8,87.2
33983677,0.35,102.76,1.7,49.37,39.9,40.0,87.6
34176564,0.35,101.17,1.7,49.37,41.1,41.1,87.6
34369451,0.35,99.59,1.7,49.37,42.2,42.3,87.6
34562338,0.29,98.18,1.5,59.24,43.3,43.3,88.0
34755225,0.29,96.60,1.5,59.24,44.5,44.6,88.1
34948112,0.23,95.01,1.2,74.05,45.8,45.8,88.4
35140999,0.23,93.43,1.3,74.05,47.1,47.1,88.4
35333886,0.23,92.02,1.3,74.05,48.2,48.3,88.5
35526773,0.18,90.44,1.0,98.73,49.6,49.6,88.8
35719660,0.18,89.03,1.0,98.73,50.8,50.9,88.8
35912547,0.18,87.45,1.1,98.73,52.3,52.3,88.8
36105434,0.18,86.04,1.1,98.73,53.6,53.6,88.8
36298321,0.12,84.46,0.7,148.10,55.1,55.1,89.2
36491208,0.12,83.05,0.8,148.10,56.5,56.5,89.2
36684095,0.12,81.47,0.8,148.10,58.1,58.1,89.2
36876982,0.06,80.06,0.4,296.19,59.5,59.5,89.6
37069869,0.06,78.65,0.4,296.19,61.0,61.0,89.6
37262756,0.06,77.07,0.4,296.19,62.8,62.8,89.6
37455643,-0.00,75.66,0.0,?,64.4,64.4,90.0
37648530,-0.00,74.25,0.0,?,66.0,66.0,90.0
37841417,-0.00,72.84,0.0,?,67.8,67.8,90.0
38034304,-0.06,71.44,0.5,296.19,69.5,69.5,89.6
38227191,-0.06,70.03,0.5,296.19,71.4,71.4,89.6
38420078,-0.06,68.62,0.5,296.19,73.3,73.3,89.6
38612965,-0.12,67.04,1.1,148.10,75.5,75.5,89.2
