Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
91678850,-1.64,16.19,165.1,10.63,242.4,293.3,55.7
91785531,-1.64,16.89,155.6,10.63,238.2,284.5,56.8
91892212,-1.64,17.77,144.7,10.63,232.7,274.1,58.1
91998893,-1.64,18.65,134.9,10.63,227.2,264.2,59.3
92105574,-1.62,19.35,126.9,10.74,223.9,257.4,60.5
92212255,-1.52,20.23,114.2,11.44,224.3,251.7,63.0
92318936,-1.52,20.94,108.1,11.44,219.4,244.6,63.8
92425617,-1.52,21.82,101.2,11.44,213.5,236.3,64.6
92532298,-1.52,22.52,96.1,11.44,208.9,230.0,65.3
92638979,-1.52,23.40,90.2,11.44,203.4,222.5,66.1
92745660,-1.52,24.28,84.8,11.44,198.0,215.4,66.8
92852341,-1.52,24.99,80.8,11.44,193.8,210.0,67.4
92959022,-1.52,25.87,76.2,11.44,188.7,203.5,68.0
93065703,-1.52,26.74,72.0,11.44,183.9,197.5,68.6
93172384,-1.52,27.45,68.8,11.44,180.1,192.8,69.1
93279065,-1.52,28.33,65.2,11.44,175.6,187.3,69.6
93385746,-1.52,29.21,61.8,11.44,171.2,182.0,70.2
93492427,-1.50,29.91,58.5,11.63,168.4,178.2,70.8
93599108,-1.46,30.79,54.5,11.90,164.9,173.7,71.7
93705789,-1.46,31.67,51.9,11.90,160.9,169.1,72.1
93812470,-1.46,32.55,49.4,11.90,157.0,164.6,72.5
93919151,-1.46,33.43,47.1,11.90,153.3,160.4,72.9
94025832,-1.46,34.13,45.4,11.90,150.4,157.1,73.2
94132513,-1.46,35.01,43.4,11.90,147.0,153.2,73.6
94239194,-1.41,35.89,40.2,12.33,144.3,149.8,74.4
94345875,-1.40,36.77,38.3,12.39,141.1,146.2,74.8
94452556,-1.40,37.65,36.7,12.39,138.0,142.8,75.1
94559237,-1.40,38.36,35.5,12.39,135.5,140.1,75.3
94665918,-1.40,39.24,34.0,12.39,132.6,136.9,75.6
94772599,-1.40,40.12,32.7,12.39,129.7,133.8,75.8
94879280,-1.43,41.00,32.0,12.17,126.7,130.7,75.8
94985961,-1.40,41.88,30.2,12.39,124.3,127.9,76.3
95092642,-1.40,42.58,29.3,12.39,122.2,125.7,76.5
95199323,-1.40,43.46,28.3,12.39,119.7,123.0,76.7
95306004,-1.46,44.16,28.5,11.90,117.3,120.8,76.3
95412685,-1.44,45.04,27.1,12.11,115.2,118.3,76.8
95519366,-1.40,45.75,25.8,12.39,113.6,116.5,77.2
95626047,-1.46,46.45,26.0,11.90,111.4,114.4,76.9
95732728,-1.46,47.16,25.3,11.90,109.7,112.6,77.0
95839409,-1.46,47.86,24.7,11.90,108.0,110.8,77.1
95946090,-1.46,48.39,24.2,11.90,106.8,109.5,77.2
96052771,-1.40,49.09,22.7,12.39,105.5,107.9,77.9
96159452,-1.40,49.62,22.2,12.39,104.3,106.6,78.0
96266133,-1.40,50.32,21.7,12.39,102.7,105.0,78.1
96372814,-1.40,50.85,21.3,12.39,101.6,103.8,78.2
96479495,-1.33,51.55,19.7,13.06,100.4,102.3,78.9
96586176,-1.29,52.26,18.7,13.51,99.1,100.9,79.3
96692857,-1.29,52.96,18.2,13.51,97.7,99.3,79.4
96799538,-1.23,53.67,17.0,14.16,96.5,98.0,80.0
96906219,-1.23,54.55,16.5,14.16,94.7,96.2,80.1
97012900,-1.11,55.25,14.7,15.64,93.8,94.9,81.1
97119581,-1.11,56.13,14.2,15.64,92.1,93.2,81.2
97226262,-1.11,56.83,13.9,15.64,90.8,91.8,81.3
97332943,-1.05,57.71,12.8,16.51,89.3,90.2,81.8
97439624,-1.04,58.59,12.3,16.74,87.8,88.7,82.0
97546305,-1.00,59.47,11.5,17.48,86.4,87.1,82.4
97652986,-0.94,60.35,10.6,18.57,85.0,85.7,82.9
97759667,-0.94,61.23,10.3,18.57,83.6,84.2,83.0
97866348,-0.92,61.94,9.9,19.00,82.5,83.0,83.2
97973029,-0.88,62.82,9.2,19.80,81.1,81.6,83.5
98079710,-0.82,63.70,8.4,21.21,79.9,80.3,84.0
98186391,-0.82,64.57,8.2,21.21,78.5,78.9,84.0
98293072,-0.82,65.45,8.0,21.21,77.2,77.6,84.1
98399753,-0.76,66.33,7.3,22.84,76.0,76.4,84.5
98506434,-0.70,67.39,6.5,24.74,74.6,74.9,85.0
98613115,-0.70,68.27,6.4,24.74,73.4,73.6,85.0
98719796,-0.70,69.15,6.3,24.74,72.2,72.5,85.0
98826477,-0.64,70.03,5.6,26.99,71.1,71.3,85.5
98933158,-0.64,70.91,5.5,26.99,69.9,70.1,85.5
99039839,-0.59,71.79,4.9,29.69,68.9,69.0,85.9
99146520,-0.59,72.67,4.8,29.69,67.8,67.9,86.0
99253201,-0.53,73.72,4.2,32.98,66.5,66.6,86.4
99359882,-0.53,74.60,4.1,32.98,65.5,65.6,86.4
99466563,-0.53,75.48,4.0,32.98,64.4,64.6,86.4
99573244,-0.53,76.36,4.0,32.98,63.4,63.6,86.4
99679925,-0.41,77.24,3.0,42.40,62.5,62.6,87.2
99786606,-0.41,78.12,3.0,42.40,61.5,61.6,87.2
99893287,-0.41,79.00,2.9,42.40,60.6,60.6,87.2
