Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
54849719,-1.11,34.13,35.6,15.64,155.4,159.5,77.1
54913296,-1.11,34.66,34.6,15.64,153.1,157.0,77.3
54976873,-1.11,35.01,33.9,15.64,151.6,155.4,77.4
55040450,-1.11,35.54,33.0,15.64,149.4,153.0,77.5
55104027,-1.11,36.07,32.1,15.64,147.3,150.7,77.7
55167604,-1.11,36.42,31.5,15.64,145.8,149.2,77.8
55231181,-1.11,36.95,30.7,15.64,143.8,147.0,77.9
55294758,-1.11,37.30,30.2,15.64,142.4,145.6,78.0
55358335,-1.11,37.83,29.4,15.64,140.4,143.5,78.2
55421912,-1.11,38.36,28.7,15.64,138.5,141.4,78.3
55485489,-1.11,38.71,28.2,15.64,137.2,140.1,78.4
55549066,-1.11,39.24,27.5,15.64,135.3,138.1,78.5
55612643,-1.11,39.59,27.0,15.64,134.1,136.8,78.6
55676220,-1.11,40.12,26.4,15.64,132.3,134.9,78.7
55739797,-1.11,40.47,25.9,15.64,131.1,133.7,78.8
55803374,-1.11,41.00,25.3,15.64,129.4,131.9,78.9
55866951,-1.11,41.52,24.7,15.64,127.7,130.1,79.0
55930528,-1.11,41.88,24.4,15.64,126.6,128.9,79.1
55994105,-1.11,42.40,23.8,15.64,125.0,127.2,79.2
56057682,-1.04,42.76,22.1,16.65,124.3,126.3,79.9
56121259,-1.01,43.28,20.9,17.26,123.0,124.7,80.4
56184836,-1.04,43.81,21.0,16.76,121.2,123.0,80.2
56248413,-1.00,44.16,19.8,17.48,120.4,122.1,80.6
56311990,-1.00,44.69,19.4,17.48,118.9,120.5,80.7
56375567,-1.00,45.04,19.1,17.48,117.9,119.5,80.8
56439144,-1.00,45.57,18.7,17.48,116.5,118.0,80.9
56502721,-1.00,46.10,18.3,17.48,115.0,116.5,80.9
56566298,-1.00,46.45,18.1,17.48,114.1,115.5,81.0
56629875,-1.00,46.98,17.7,17.48,112.7,114.1,81.1
56693452,-1.00,47.51,17.3,17.48,111.4,112.7,81.1
56757029,-1.00,47.86,17.1,17.48,110.5,111.8,81.2
56820606,-1.00,48.39,16.8,17.48,109.2,110.4,81.3
56884183,-1.00,48.91,16.4,17.48,107.9,109.1,81.3
56947760,-0.94,49.27,15.3,18.57,107.2,108.3,81.9
57011337,-0.94,49.79,15.0,18.57,106.0,107.0,81.9
57074914,-0.88,50.32,13.8,19.80,105.0,105.9,82.5
57138491,-0.88,50.67,13.6,19.80,104.1,105.0,82.5
57202068,-0.88,51.20,13.4,19.80,102.9,103.8,82.6
57265645,-0.88,51.73,13.1,19.80,101.8,102.6,82.7
57329222,-0.88,52.08,13.0,19.80,101.0,101.8,82.7
57392799,-0.88,52.61,12.7,19.80,99.8,100.7,82.7
57456376,-0.88,53.14,12.5,19.80,98.7,99.5,82.8
57519953,-0.88,53.49,12.3,19.80,98.0,98.8,82.8
57583530,-0.88,54.02,12.1,19.80,96.9,97.6,82.9
57647107,-0.88,54.37,12.0,19.80,96.2,96.9,82.9
57710684,-0.88,54.90,11.8,19.80,95.1,95.8,82.9
57774261,-0.83,55.43,11.0,20.89,94.2,94.8,83.4
57837838,-0.82,55.78,10.7,21.21,93.5,94.1,83.5
57901415,-0.82,56.30,10.5,21.21,92.5,93.1,83.5
57964992,-0.76,56.83,9.6,22.84,91.6,92.1,84.0
58028569,-0.76,57.18,9.5,22.84,91.0,91.5,84.0
58092146,-0.76,57.71,9.3,22.84,90.0,90.5,84.1
58155723,-0.76,58.24,9.2,22.84,89.0,89.5,84.1
58219300,-0.75,58.59,8.9,23.21,88.4,88.9,84.2
58282877,-0.70,59.12,8.3,24.74,87.6,88.0,84.6
58346454,-0.70,59.65,8.1,24.74,86.6,87.0,84.6
58410031,-0.70,60.00,8.0,24.74,86.0,86.4,84.7
58473608,-0.70,60.53,7.9,24.74,85.1,85.5,84.7
58537185,-0.70,61.06,7.8,24.74,84.3,84.6,84.7
58600762,-0.70,61.58,7.7,24.74,83.4,83.7,84.7
58664339,-0.70,61.94,7.6,24.74,82.8,83.2,84.8
58727916,-0.70,62.46,7.5,24.74,82.0,82.3,84.8
58791493,-0.70,62.99,7.4,24.74,81.1,81.5,84.8
58855070,-0.60,63.34,6.2,29.12,80.7,80.9,85.6
58918647,-0.59,63.87,6.0,29.69,79.9,80.1,85.7
58982224,-0.59,64.40,5.9,29.69,79.1,79.3,85.7
59045801,-0.59,64.75,5.9,29.69,78.6,78.8,85.7
59109378,-0.59,65.28,5.8,29.69,77.8,78.0,85.8
59172955,-0.59,65.81,5.7,29.69,77.0,77.2,85.8
59236532,-0.59,66.33,5.6,29.69,76.2,76.4,85.8
59300109,-0.59,66.69,5.6,29.69,75.7,75.9,85.8
59363686,-0.57,67.21,5.3,30.57,75.0,75.2,85.9
59427263,-0.53,67.74,4.9,32.98,74.3,74.4,86.2
59490840,-0.53,68.09,4.8,32.98,73.8,73.9,86.3
59554417,-0.53,68.62,4.8,32.98,73.1,73.2,86.3
59617994,-0.53,69.15,4.7,32.98,72.3,72.5,86.3
59681571,-0.47,69.68,4.1,37.10,71.7,71.8,86.7
59745148,-0.47,70.21,4.1,37.10,71.0,71.1,86.7
59808725,-0.47,70.56,4.0,37.10,70.5,70.6,86.7
59872302,-0.42,71.09,3.6,41.05,69.9,70.0,87.1
59935879,-0.41,71.61,3.4,42.40,69.2,69.3,87.2
